"date","state","county","city","facility_name","facility_type_state","ctp_facility_category","state_fed_regulated","state_facility_id","facility_cms_id","date_outbreak_opened","date_outreak_closed","outbreak_status","resident_census","resident_positives","resident_probable","resident_deaths","resident_probable_deaths","staff_positive","staff_probable","staff_deaths","staff_probable_deaths","resident_staff_positives","resident_staff_probable_positives","resident_staff_deaths","resident_staff_probable_deaths","outbreak_resident_positives","outbreak_resident_probable","outbreak_resident_deaths","outbreak_resident_probable_deaths","outbreak_staff_positive","outbreak_staff_probable","outbreak_staff_deaths","outbreak_staff_probable_deaths","outbreak_resident_staff_positives","outbreak_resident_staff_probable_positives","outbreak_resident_staff_deaths","outbreak_resident_staff_probable_deaths","outbreak_residents_tested","staff_tested","personal_protective_equipment","last_recorded","ctp_id"
20200702,"ND","WATFORD CITY",,"MCKENZIE COUNTY LONG TERM CARE","BASIC CARE","OTHER","State",," ",,,,,"1",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,"ND00625"
20200709,"ND","STARK","DICKINSON","ABLE, INC.","GROUP HOME","OTHER","State",," ",,,,"6","0",,"0",,"1",,,,,,,,,,,,,,,,,,,,,,,,"ND00464"
20200709,"ND","STUTSMAN","JAMESTOWN","ALPHA HOME","GROUP HOME","OTHER","State",," ",,,,"4","5",,"0",,"11",,,,,,,,,,,,,,,,,,,,,,,,"ND00465"
20200709,"ND","STUTSMAN","JAMESTOWN","ANNE CARLSEN CENTER","OTHER","OTHER","State",," ",,,"OPEN","54","0",,,,"8",,,,,,,,"0",,,,"0",,,,,,,,,,,,"ND00466"
20200709,"ND","CASS","FARGO","ANNE CARLSON","OTHER","OTHER","State",," ",,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,"ND00467"
20200709,"ND","GRAND FORKS","GRAND FORKS","ANNE CARLSON","OTHER","OTHER","State",," ",,,"OPEN",,,,,,"2",,,,,,,,,,,,"2",,,,,,,,,,,,"ND00468"
20200709,"ND","RICHLAND","WAHPETON","BENEDICTINE LIVING CENTER","BASIC CARE","NURSING HOME","Federal",,"355064",,,,,"1",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,,"ND00761"
20200709,"ND","CASS","FARGO","CHI FRIENDSHIP (2302)","GROUP HOME","OTHER","State",," ",,,,"6","0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,"ND00480"
20200709,"ND","CASS","FARGO","CHI FRIENDSHIP (HARPER HEIGHTS)","GROUP HOME","OTHER","State",," ",,,"OPEN","8","0",,,,"1",,,,,,,,"0",,,,"1",,,,,,,,,,,,"ND00481"
20200709,"ND","CASS","FARGO","CHI FRIENDSHIP, INC (2424)","GROUP HOME","OTHER","State",," ",,,"OPEN","6",,,,,,,,,,,,,"0",,,,"2",,,,,,,,,,,,"ND00483"
20200709,"ND","CASS","FARGO","CHI FRIENDSHIP, INC (2424)","GROUP HOME","OTHER","State",," ",,,,"6","0",,,,"2",,,,,,,,,,,,,,,,,,,,,,,,"ND00483"
20200709,"ND","CASS","FARGO","CHI FRIENDSHIP, INC (2502)","GROUP HOME","OTHER","State",," ",,,,"5","0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,"ND00483"
20200709,"ND","CASS","FARGO","CHI FRIENDSHIP, INC. (1635)","GROUP HOME","OTHER","State",," ",,,"OPEN","6","4",,,,"11",,,,,,,,"4",,,,"11",,,,,,,,,,,,"ND00484"
20200709,"ND","CASS","FARGO","CHI FRIENDSHIP, INC. (C45)","GROUP HOME","OTHER","State",," ",,,"OPEN","9","1",,,,"2",,,,,,,,"1",,,,"2",,,,,,,,,,,,"ND00485"
20200709,"ND","CASS","FARGO","CHI FRIENDSHIP, INC. (HERITAGE)","GROUP HOME","OTHER","State",," ",,,,"7","0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,"ND00486"
20200709,"ND","CASS","FARGO","COMMUNITY LIVING SERVICES","GROUP HOME","OTHER","State",," ",,,"OPEN","12","3",,,,"2",,,,,,,,"3",,,,"2",,,,,,,,,,,,"ND00487"
20200709,"ND","GRAND FORKS","GRAND FORKS","DEVELOPMENTAL HOMES INC.","GROUP HOME","OTHER","State",," ",,,"OPEN",,"1",,,,"4",,,,,,,,"1",,,,"4",,,,,,,,,,,,"ND00511"
20200709,"ND","BURLEIGH","BISMARCK","ENABLE","GROUP HOME","OTHER","State",," ",,,"OPEN",,"1",,"0",,,,,,,,,,"1",,,,,,,,,,,,,,,,"ND00527"
20200709,"ND","CASS","FARGO","EVENTIDE ASSISTED LIVING","ASSISTED LIVING","ASSISTED LIVING","State",," ",,,,"73","1",,"0",,"4",,,,,,,,,,,,,,,,,,,,,,,,"ND00137"
20200709,"ND","RAMSEY","DEVILS LAKE","EVENTIDE HEARTLAND CARE CENTER","ASSISTED LIVING","ASSISTED LIVING","State",," ",,,,,"0",,"0",,"1",,,,,,,,,,,,,,,,,,,,,,,,"ND00146"
20200709,"ND","CASS","FARGO","FRASER","GROUP HOME","OTHER","State",," ",,,"OPEN",,,,,,,,,,,,,,"0",,,,"1",,,,,,,,,,,,"ND00553"
20200709,"ND","CASS","FARGO","FRASER","GROUP HOME","OTHER","State",," ",,,,,"0",,"0",,"1",,,,,,,,,,,,,,,,,,,,,,,,"ND00553"
20200709,"ND","CASS","W FARGO","FRASER HOMES (#3419)","GROUP HOME","OTHER","State",," ",,,"OPEN","6",,,,,,,,,,,,,"0",,,,"1",,,,,,,,,,,,"ND00553"
20200709,"ND","CASS","W FARGO","FRASER HOMES (#3419)","GROUP HOME","OTHER","State",," ",,,,"6","0",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,"ND00553"
20200709,"ND","CASS","W FARGO","FRASER HOMES (#4311)","GROUP HOME","OTHER","State",," ",,,"OPEN","16","0",,,,"1",,,,,,,,"0",,,,"1",,,,,,,,,,,,"ND00550"
20200709,"ND","CASS","FARGO","FRASER HOMES (#6)","GROUP HOME","OTHER","State",," ",,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,"ND00553"
20200709,"ND","CASS","FARGO","FRASER HOMES (#7)","GROUP HOME","OTHER","State",," ",,,"OPEN",,,,,,,,,,,,,,"1",,,,"1",,,,,,,,,,,,"ND00553"
20200709,"ND","CASS","FARGO","FRASER HOMES (#7)","GROUP HOME","OTHER","State",," ",,,,,"1",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,"ND00553"
20200709,"ND","CASS","FARGO","FRASER HOMES (#9)","GROUP HOME","OTHER","State",," ",,,"OPEN",,,,,,,,,,,,,,"0",,,,"1",,,,,,,,,,,,"ND00553"
20200709,"ND","CASS","FARGO","FRASER HOMES (#9)","GROUP HOME","OTHER","State",," ",,,,,"0",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,"ND00553"
20200709,"ND","GRAND FORKS","GRAND FORKS","GRAND FORKS GROWTH AND SUPPORT CENTER","GROUP HOME","OTHER","State",," ",,,"OPEN",,,,,,"1",,,,,,,,,,,,"1",,,,,,,,,,,,"ND00571"
20200709,"ND","BURLEIGH","BISMARCK","HIT, INC.","GROUP HOME","OTHER","State",," ",,,"OPEN","8","0",,"0",,"2",,,,,,,,"0",,,,"2",,,,,,,,,,,,"ND00577"
20200709,"ND","WARD","MINOT","KALIX","GROUP HOME","OTHER","State",," ",,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,"ND00578"
20200709,"ND","GRAFTON",,"LIFE SKILLS AND TRANSITION CETNER","OTHER","OTHER","State",," ",,,"OPEN",,,,,,"1",,,,,,,,,,,,"1",,,,,,,,,,,,"ND00587"
20200709,"ND","NEW ROCKFORD",,"LUTHERAN HOME GOOD SHEPARD, HERITAGE HOUSE","ASSISTED LIVING","NURSING HOME","Federal",,"355041",,,,"17","3",,"0",,"1",,,,,,,,,,,,,,,,,,,,,,,,"ND01035"
20200709,"ND","WATFORD CITY",,"MCKENZIE COUNTY LONG TERM CARE","BASIC CARE","OTHER","State",," ",,,,,"1",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,,"ND00625"
20200709,"ND","FARGO",,"PRAIRIE ST. JOHN'S (INPATIENT)","OTHER","OTHER","State",," ",,,,"70","1",,,,"2",,,,,,,,,,,,,,,,,,,,,,,,"ND00645"
20200709,"ND","FARGO",,"PRAIRIE ST. JOHN'S (RESIDENTIAL)","OTHER","OTHER","State",," ",,,,"35","7",,,,"7",,,,,,,,,,,,,,,,,,,,,,,,"ND00646"
20200709,"ND","FARGO",,"RED RIVER HUMAN SERVICE FOUNDATION","GROUP HOME","OTHER","State",," ",,,,,"1",,,,"6",,,,,,,,,,,,,,,,,,,,,,,,"ND00647"
20200709,"ND","GRAND FORKS",,"REM GROUP HOME","GROUP HOME","OTHER","State",," ",,,"OPEN",,"0",,,,"1",,,,,,,,"0",,,,"1",,,,,,,,,,,,"ND00655"
20200709,"ND","BISMARCK",,"SUPPORT SYSTEMS INC","GROUP HOME","OTHER","State",," ",,,"OPEN",,"0",,,,"1",,,,,,,,"0",,,,"1",,,,,,,,,,,,"ND00685"
20200709,"ND","GRAND FORKS",,"SUPPORT SYSTEMS INC","GROUP HOME","OTHER","State",," ",,,"OPEN",,"0",,,,"1",,,,,,,,"0",,,,"1",,,,,,,,,,,,"ND00686"
20200709,"ND","FARGO",,"VIBRA FARGO","OTHER","OTHER","State",," ",,,"OPEN",,"0",,,,"1",,,,,,,,"0",,,,"1",,,,,,,,,,,,"ND00704"
20200709,"ND","MANDAN",,"VIBRA HOSPITAL OF CENTRAL DAKOTAS","OTHER","OTHER","State",," ",,,"OPEN",,"0",,,,"1",,,,,,,,"0",,,,"1",,,,,,,,,,,,"ND00705"
20200716,"ND",,"WAHPETON","BENEDICTINE LIVING CENTER","OTHER","NURSING HOME","Federal",,"355064",,,,,"1",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,"ND00761"
20200716,"ND","RICHLAND","WAHPETON","BENEDICTINE LIVING CENTER","BASIC/ ASSISTED","ASSISTED LIVING","State",,,,,"OPEN","32",,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,"ND00023"
20200716,"ND","CASS","FARGO","EVENTIDE ASSISTED LIVING","ASSISTED","ASSISTED LIVING","State",," ",,,"OPEN","76","1",,,,"4",,,,,,,,"0",,,,"0",,,,,,,,,,,,"ND00137"
20200716,"ND","RAMSEY","DEVILS LAKE","EVENTIDE HEARTLAND ASSISTED LIVING","ASSISTED","ASSISTED LIVING","State",," ",,,"OPEN","56",,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,"ND00141"
20200716,"ND",,"DEVILS LAKE","EVENTIDE HEARTLAND CARE CENTER","ASSISTED LIVING FACILITY","ASSISTED LIVING","State",," ",,,,,"0",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,"ND00146"
20200716,"ND","PIERCE","RUGBY","HAALAND MANOR","BASIC/ ASSISTED","ASSISTED LIVING","State",," ",,,"OPEN","97",,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,"ND00573"
20200716,"ND","NEW ROCKFORD",,"LUTHERAN HOME GOOD SHEPARD, HERITAGE HOUSE","ASSISTED LIVING FACILITY","NURSING HOME","Federal",,"355041",,,,,"3",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,"ND01035"
20200716,"ND","WATFORD CITY",,"MCKENZIE COUNTY HEALTH LONG TERM CARE","BASIC","OTHER","State",," ",,,"OPEN","47","1",,,,"0",,,,,,,,"0",,,,"0",,,,,,,,,,,,"ND00625"
20200723,"ND",,"WAHPETON","BENEDICTINE LIVING CENTER","OTHER","NURSING HOME","Federal",,"355064",,,,,"1",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,"ND00761"
20200723,"ND",,"FARGO","EVENTIDE ASSISTED LIVING","ASSISTED LIVING FACILITY","ASSISTED LIVING","State",," ",,,,,"1",,,,"4",,,,,,,,,,,,,,,,,,,,,,,,"ND00137"
20200723,"ND",,"DEVILS LAKE","EVENTIDE HEARTLAND CARE CENTER","ASSISTED LIVING FACILITY","ASSISTED LIVING","State",," ",,,,,"0",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,"ND00146"
20200723,"ND","NEW ROCKFORD",,"LUTHERAN HOME GOOD SHEPARD, HERITAGE HOUSE","ASSISTED LIVING FACILITY","NURSING HOME","Federal",,"355041",,,,,"3",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,"ND01035"
20200723,"ND","WATFORD CITY",,"MCKENZIE COUNTY LONG TERM CARE","OTHER","OTHER","State",," ",,,,,"1",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,"ND00625"
20200730,"ND",,"WAHPETON","BENEDICTINE LIVING CENTER","OTHER","NURSING HOME","Federal",,"355064",,,,,"1",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,"ND00761"
20200730,"ND","RICHLAND","WAHPETON","BENEDICTINE LIVING CENTER","BASIC/ ASSISTED","ASSISTED LIVING","State",,,,,"OPEN",,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,"ND00023"
20200730,"ND","CASS","FARGO","EVENTIDE ASSISTED LIVING","ASSISTED LIVING FACILITY","ASSISTED LIVING","State",," ",,,"OPEN",,"1",,,,"4",,,,,,,,"0",,,,"0",,,,,,,,,,,,"ND00137"
20200730,"ND","RAMSEY","DEVILS LAKE","EVENTIDE HEARTLAND ASSISTED LIVING","ASSISTED LIVING FACILITY","ASSISTED LIVING","State",," ",,,"OPEN",,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,"ND00141"
20200730,"ND",,"DEVILS LAKE","EVENTIDE HEARTLAND CARE CENTER","ASSISTED LIVING FACILITY","ASSISTED LIVING","State",," ",,,,,"0",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,"ND00146"
20200730,"ND","PIERCE","RUGBY","HAALAND MANOR","BASIC/ ASSISTED","ASSISTED LIVING","State",," ",,,"OPEN",,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,"ND00573"
20200730,"ND","NEW ROCKFORD",,"LUTHERAN HOME GOOD SHEPARD, HERITAGE HOUSE","ASSISTED LIVING FACILITY","NURSING HOME","Federal",,"355041",,,,,"3",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,"ND01035"
20200730,"ND","GRAND FORKS",,"MAPLE VIEW MEMORY CARE","OTHER","OTHER","State",,,,,"OPEN",,,,,,,,,,,,,,"0",,,,"2",,,,,,,,,,,,"ND00605"
20200730,"ND","MINOT",,"MAPLE VIEW MEMORY CARE","OTHER","OTHER","State",,,,,"OPEN",,,,,,,,,,,,,,"0",,,,"2",,,,,,,,,,,,"ND00608"
20200730,"ND","WATFORD CITY",,"MCKENZIE COUNTY LONG TERM CARE","OTHER","OTHER","State",," ",,,,,"1",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,"ND00625"
20200730,"ND","COOPERTOWN",,"PARK PLACE","ASSISTED LIVING FACILITY","ASSISTED LIVING","State",," ",,,"OPEN",,,,,,,,,,,,,,"0",,,,"1",,,,,,,,,,,,"ND00295"
