"date","state","county","city","facility_name","facility_type_state","ctp_facility_category","state_fed_regulated","state_facility_id","facility_cms_id","date_outbreak_opened","date_outreak_closed","outbreak_status","resident_census","resident_positives","resident_probable","resident_deaths","resident_probable_deaths","staff_positive","staff_probable","staff_deaths","staff_probable_deaths","resident_staff_positives","resident_staff_probable_positives","resident_staff_deaths","resident_staff_probable_deaths","outbreak_resident_positives","outbreak_resident_probable","outbreak_resident_deaths","outbreak_resident_probable_deaths","outbreak_staff_positive","outbreak_staff_probable","outbreak_staff_deaths","outbreak_staff_probable_deaths","outbreak_resident_staff_positives","outbreak_resident_staff_probable_positives","outbreak_resident_staff_deaths","outbreak_resident_staff_probable_deaths","outbreak_residents_tested","staff_tested","personal_protective_equipment","last_recorded","ctp_id"
20210114,"WV","SUMMERS",,"MAIN STREET CARE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"51E154",,,"OPEN",,"0",,,,"2",,,,,,"0",,"0",,,,"1",,,,,,"0",,,,,,"WV00054"
20210114,"WV","BARBOUR",,"MANSFIELD PLACE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515129",,,"OPEN",,"5",,,,"8",,,,,,"0",,"1",,,,"2",,,,,,"0",,,,,,"WV00055"
20210114,"WV","MC DOWELL",,"MCDOWELL NURSING AND REHABILITATION CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515162",,,"OPEN",,"1",,,,"6",,,,,,"0",,"1",,,,"2",,,,,,"0",,,,,,"WV00060"
20210114,"WV","MONONGALIA",,"MORGANTOWN HEALTH AND REHABILITATION CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515049",,,"OPEN",,"0",,,,"2",,,,,,"0",,"0",,,,"2",,,,,,"0",,,,,,"WV00069"
20210114,"WV","JACKSON",,"RAVENSWOOD VILLAGE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515177",,,"OPEN",,"34",,,,"17",,,,,,"5",,"16",,,,"7",,,,,,"5",,,,,,"WV00089"
20210114,"WV","UPSHUR",,"ST. JOSEPH'S HOSPITAL","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515051",,,"OPEN",,"0",,,,"4",,,,,,"0",,"0",,,,"3",,,,,,"0",,,,,,"WV00099"
20210114,"WV","HARRISON",,"UNITED TRANSITIONAL CARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515107",,,"CLOSED",,"0",,,,"3",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00126"
20210121,"WV","BRAXTON",,"BRAXTON HEALTH CARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515180",,,"OPEN",,"0",,,,"2",,,,,,"0",,"0",,,,"1",,,,,,"0",,,,,,"WV00004"
20210121,"WV","LEWIS",,"CRESTVIEW MANOR NURSING AND REHABILITATION","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515160",,,"OPEN",,"4",,,,"5",,,,,,"0",,"0",,,,"1",,,,,,"0",,,,,,"WV00019"
20210121,"WV","MARION",,"FAIRMONT HEALTHCARE AND REHABILITATION CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515189",,,"CLOSED",,"3",,,,"6",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00027"
20210121,"WV","GREENBRIER",,"GREENBRIER HEALTH CARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515185",,,"OPEN",,"18",,,,"12",,,,,,"1",,"3",,,,"0",,,,,,"1",,,,,,"WV00034"
20210121,"WV","SUMMERS",,"MAIN STREET CARE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"51E154",,,"OPEN",,"0",,,,"2",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00054"
20210121,"WV","BARBOUR",,"MANSFIELD PLACE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515129",,,"OPEN",,"5",,,,"8",,,,,,"0",,"1",,,,"2",,,,,,"0",,,,,,"WV00055"
20210121,"WV","MC DOWELL",,"MCDOWELL NURSING AND REHABILITATION CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515162",,,"OPEN",,"0",,,,"6",,,,,,"0",,"0",,,,"1",,,,,,"0",,,,,,"WV00060"
20210121,"WV","MONONGALIA",,"MORGANTOWN HEALTH AND REHABILITATION CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515049",,,"OPEN",,"0",,,,"2",,,,,,"0",,"0",,,,"2",,,,,,"0",,,,,,"WV00069"
20210121,"WV","JACKSON",,"RAVENSWOOD VILLAGE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515177",,,"OPEN",,"32",,,,"16",,,,,,"6",,"6",,,,"4",,,,,,"6",,,,,,"WV00089"
20210121,"WV","UPSHUR",,"ST. JOSEPH'S HOSPITAL","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515051",,,"CLOSED",,"0",,,,"4",,,,,,"0",,"0",,,,"3",,,,,,"0",,,,,,"WV00099"
20210121,"WV","HARRISON",,"UNITED TRANSITIONAL CARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515107",,,"CLOSED",,"0",,,,"3",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00126"
20210128,"WV","BRAXTON",,"BRAXTON HEALTH CARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515180",,,"CLOSED",,"0",,,,"2",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00004"
20210128,"WV","LEWIS",,"CRESTVIEW MANOR NURSING AND REHABILITATION","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515160",,,"OPEN",,"4",,,,"5",,,,,,"0",,"0",,,,"1",,,,,,"0",,,,,,"WV00019"
20210128,"WV","MARION",,"FAIRMONT HEALTHCARE AND REHABILITATION CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515189",,,"OPEN",,"4",,,,"6",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00027"
20210128,"WV","GREENBRIER",,"GREENBRIER HEALTH CARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515185",,,"OPEN",,"18",,,,"12",,,,,,"1",,"1",,,,"0",,,,,,"1",,,,,,"WV00034"
20210128,"WV","SUMMERS",,"MAIN STREET CARE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"51E154",,,"CLOSED",,"0",,,,"2",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00054"
20210128,"WV","BARBOUR",,"MANSFIELD PLACE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515129",,,"OPEN",,"5",,,,"8",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00055"
20210128,"WV","MC DOWELL",,"MCDOWELL NURSING AND REHABILITATION CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515162",,,"CLOSED",,"0",,,,"6",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00060"
20210128,"WV","MONONGALIA",,"MORGANTOWN HEALTH AND REHABILITATION CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515049",,,"OPEN",,"0",,,,"2",,,,,,"0",,"0",,,,"2",,,,,,"0",,,,,,"WV00069"
20210128,"WV","JACKSON",,"RAVENSWOOD VILLAGE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515177",,,"OPEN",,"32",,,,"16",,,,,,"6",,"6",,,,"4",,,,,,"6",,,,,,"WV00089"
20210128,"WV","UPSHUR",,"ST. JOSEPH'S HOSPITAL","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515051",,,"CLOSED",,"0",,,,"4",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00099"
20210128,"WV","HARRISON",,"UNITED TRANSITIONAL CARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515107",,,"CLOSED",,"0",,,,"3",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00126"
20210204,"WV","BRAXTON",,"BRAXTON HEALTH CARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515180",,,"CLOSED",,"0",,,,"2",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00004"
20210204,"WV","LEWIS",,"CRESTVIEW MANOR NURSING AND REHABILITATION","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515160",,,"OPEN",,"4",,,,"5",,,,,,"0",,"0",,,,"1",,,,,,"0",,,,,,"WV00019"
20210204,"WV","MARION",,"FAIRMONT HEALTHCARE AND REHABILITATION CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515189",,,"CLOSED",,"4",,,,"6",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00027"
20210204,"WV","GREENBRIER",,"GREENBRIER HEALTH CARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515185",,,"CLOSED",,"19",,,,"12",,,,,,"1",,"0",,,,"0",,,,,,"0",,,,,,"WV00034"
20210204,"WV","SUMMERS",,"MAIN STREET CARE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"51E154",,,"CLOSED",,"0",,,,"2",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00054"
20210204,"WV","BARBOUR",,"MANSFIELD PLACE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515129",,,"CLOSED",,"5",,,,"8",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00055"
20210204,"WV","MCDOWELL",,"MCDOWELL NURSING AND REHABILITATION CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515162",,,"CLOSED",,"0",,,,"6",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00060"
20210204,"WV","MONONGALIA",,"MORGANTOWN HEALTH AND REHABILITATION CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515049",,,"CLOSED",,"64",,,,"23",,,,,,"9",,"0",,,,"0",,,,,,"0",,,,,,"WV00069"
20210204,"WV","JACKSON",,"RAVENSWOOD VILLAGE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515177",,,"OPEN",,"33",,,,"20",,,,,,"4",,"0",,,,"1",,,,,,"4",,,,,,"WV00089"
20210204,"WV","UPSHUR",,"ST. JOSEPH'S HOSPITAL","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515051",,,"CLOSED",,"0",,,,"4",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00099"
20210204,"WV","HARRISON",,"UNITED TRANSITIONAL CARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515107",,,"CLOSED",,"0",,,,"3",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00126"
20210211,"WV","BRAXTON",,"BRAXTON HEALTH CARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515180",,,"CLOSED",,"0",,,,"2",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00004"
20210211,"WV","LEWIS",,"CRESTVIEW MANOR NURSING AND REHABILITATION","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515160",,,"CLOSED",,"4",,,,"6",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00019"
20210211,"WV","MARION",,"FAIRMONT HEALTHCARE AND REHABILITATION CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515189",,,"CLOSED",,"4",,,,"6",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00027"
20210211,"WV","GREENBRIER",,"GREENBRIER HEALTH CARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515185",,,"CLOSED",,"19",,,,"12",,,,,,"1",,"0",,,,"0",,,,,,"0",,,,,,"WV00034"
20210211,"WV","SUMMERS",,"MAIN STREET CARE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"51E154",,,"CLOSED",,"0",,,,"2",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00054"
20210211,"WV","BARBOUR",,"MANSFIELD PLACE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515129",,,"CLOSED",,"5",,,,"8",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00055"
20210211,"WV","MCDOWELL",,"MCDOWELL NURSING AND REHABILITATION CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515162",,,"CLOSED",,"0",,,,"6",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00060"
20210211,"WV","MONONGALIA",,"MORGANTOWN HEALTH AND REHABILITATION CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515049",,,"CLOSED",,"64",,,,"23",,,,,,"9",,"0",,,,"0",,,,,,"0",,,,,,"WV00069"
20210211,"WV","JACKSON",,"RAVENSWOOD VILLAGE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515177",,,"OPEN",,"33",,,,"20",,,,,,"4",,"0",,,,"0",,,,,,"4",,,,,,"WV00089"
20210211,"WV","UPSHUR",,"ST. JOSEPH'S HOSPITAL","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515051",,,"CLOSED",,"0",,,,"4",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00099"
20210211,"WV","MORGAN",,"STONERISE BERKELEY SPRINGS (BERKELEY SPRINGS CENTER)","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515137",,,"CLOSED",,"0",,,,"0",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00104"
20210211,"WV","HARRISON",,"UNITED TRANSITIONAL CARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515107",,,"CLOSED",,"0",,,,"3",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00126"
20210218,"WV","BRAXTON",,"BRAXTON HEALTH CARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515180",,,"CLOSED",,"0",,,,"2",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00004"
20210218,"WV","LEWIS",,"CRESTVIEW MANOR NURSING AND REHABILITATION","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515160",,,"CLOSED",,"4",,,,"6",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00019"
20210218,"WV","MARION",,"FAIRMONT HEALTHCARE AND REHABILITATION CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515189",,,"CLOSED",,"4",,,,"6",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00027"
20210218,"WV","GREENBRIER",,"GREENBRIER HEALTH CARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515185",,,"CLOSED",,"19",,,,"12",,,,,,"1",,"0",,,,"0",,,,,,"0",,,,,,"WV00034"
20210218,"WV","SUMMERS",,"MAIN STREET CARE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"51E154",,,"CLOSED",,"0",,,,"2",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00054"
20210218,"WV","BARBOUR",,"MANSFIELD PLACE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515129",,,"CLOSED",,"5",,,,"8",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00055"
20210218,"WV","MCDOWELL",,"MCDOWELL NURSING AND REHABILITATION CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515162",,,"CLOSED",,"0",,,,"6",,,,,,"0",,"0",,,,"0",,,,,,"0",,,,,,"WV00060"
20210218,"WV","MONONGALIA",,"MORGANTOWN HEALTH AND REHABILITATION CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515049",,,"CLOSED",,"64",,,,"23",,,,,,"9",,"0",,,,"0",,,,,,"0",,,,,,"WV00069"
20210218,"WV","JACKSON",,"RAVENSWOOD VILLAGE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"515177",,,"CLOSED",,"33",,,,"20",,,,,,"4",,"0",,,,"0",,,,,,"0",,,,,,"WV00089"
