"date","state","county","city","facility_name","facility_type_state","ctp_facility_category","state_fed_regulated","state_facility_id","facility_cms_id","date_outbreak_opened","date_outreak_closed","outbreak_status","resident_census","resident_positives","resident_probable","resident_deaths","resident_probable_deaths","staff_positive","staff_probable","staff_deaths","staff_probable_deaths","resident_staff_positives","resident_staff_probable_positives","resident_staff_deaths","resident_staff_probable_deaths","outbreak_resident_positives","outbreak_resident_probable","outbreak_resident_deaths","outbreak_resident_probable_deaths","outbreak_staff_positive","outbreak_staff_probable","outbreak_staff_deaths","outbreak_staff_probable_deaths","outbreak_resident_staff_positives","outbreak_resident_staff_probable_positives","outbreak_resident_staff_deaths","outbreak_resident_staff_probable_deaths","outbreak_residents_tested","staff_tested","personal_protective_equipment"
20200528,"CT",,"Hamden","Whitney Center","Nursing Home","Nursing Home","Federal",,"75290",,,,"59","0",,"1","0",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Hamden","Whitney Rehabilitation
Care Center","Nursing Home","Nursing Home","Federal",," ",,,,"150","77",,"15","0",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Hartford","Avery Nursing Home/Noble
Building","Nursing Home","Nursing Home","Federal",," ",,,,"199","30",,"9","0",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Hartford","Chelsea Place","Nursing Home","Nursing Home","Federal",,"75299",,,,"234","79",,"17","11",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Hartford","Parkville Care Center","Nursing Home","Nursing Home","Federal",,"75250",,,,"150","71",,"8","3",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Hartford","Trinity Hill Care Center","Nursing Home","Nursing Home","Federal",,"75268",,,,"144","77",,"7","2",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Madison","Madison House","Nursing Home","Nursing Home","Federal",," ",,,,"89","46",,"12","3",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Manchester","Crestfield Rehabilitation
Center","Nursing Home","Nursing Home","Federal",," ",,,,"155","41",,"9","2",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Manchester","Manchester Manor Health
Care Center","Nursing Home","Nursing Home","Federal",," ",,,,"126","31",,"8","1",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Manchester","Touchpoints at Manchester","Nursing Home","Nursing Home","Federal",,"75314",,,,"131","48",,"17","3",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Manchester","Westside Care Center","Nursing Home","Nursing Home","Federal",,"75252",,,,"162","105",,"12","3",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Marlborough","Marlborough Health Care
Center","Nursing Home","Nursing Home","Federal",," ",,,,"120","34",,"1","0",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Meriden","Apple Rehab Coccomo","Nursing Home","Nursing Home","Federal",,"75345",,,,"100","45",,"9","6",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Meriden","Meriden Center","Nursing Home","Nursing Home","Federal",," ",,,,"130","15",,"0","0",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Meriden","Silver Springs Care Center","Nursing Home","Nursing Home","Federal",,"75337",,,,"159","120",,"12","1",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Meriden","The Curtis Home","Nursing Home","Nursing Home","Federal",,"75365",,,,"60","23",,"8","0",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Middletown","Apple Rehab Middletown","Nursing Home","Nursing Home","Federal",,"75089",,,,"70","13",,"4","5",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Middletown","Middlesex Health Care
Center","Nursing Home","Nursing Home","Federal",," ",,,,"150","42",,"20","6",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Middletown","Water's Edge Center for
Health & Rehabilitation","Nursing Home","Nursing Home","Federal",," ",,,,"150","83",,"10","5",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Milford","Golden Hill Rehab Pavilion","Nursing Home","Nursing Home","Federal",,"75213",,,,"120","82",,"18","6",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Milford","Milford Health and
Rehabilitation Center","Nursing Home","Nursing Home","Federal",," ",,,,"120","78",,"27","1",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Milford","West River Rehab Center","Nursing Home","Nursing Home","Federal",," ",,,,"120","47",,"4","2",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Naugatuck","Beacon Brook Health
Center","Nursing Home","Nursing Home","Federal",," ",,,,"126","101",,"16","0",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Naugatuck","Glendale Center","Nursing Home","Nursing Home","Federal",,"75240",,,,"120","39",,"5","0",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"New Britain","Autumn Lake Healthcare At
New Britain","Nursing Home","Nursing Home","Federal",," ",,,,"282","84",,"8","7",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"New Britain","Cassena Care at New
Britain","Nursing Home","Nursing Home","Federal",," ",,,,"90","70",,"9","3",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"New Britain","Grandview Rehabilitation
and Healthcare Center","Nursing Home","Nursing Home","Federal",," ",,,,"160","62",,"17","4",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"New Britain","Jerome Home","Nursing Home","Nursing Home","Federal",,"75343",,,,"94","8",,"0","0",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"New Canaan","Waveny Care Center","Nursing Home","Nursing Home","Federal",,"75361",,,,"76","44",,"11","3",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"New Haven","Advanced Center For
Nursing And Rehabilitation","Nursing Home","Nursing Home","Federal",," ",,,,"226","96",,"5","0",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"New Haven","Grimes Center","Nursing Home","Nursing Home","Federal",," ",,,,"114","57",,"3","0",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"New Haven","RegalCare at New Haven","Nursing Home","Nursing Home","Federal",,"75397",,,,"150","54",,"6","0",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"New Haven","The Mary Wade Home","Nursing Home","Nursing Home","Federal",," ",,,,"94","53",,"20","5",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"New London","Beechwood","Nursing Home","Nursing Home","Federal",," ",,,,"60","2",,"0","0",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"New London","Harbor Village","Nursing Home","Nursing Home","Federal",,"75196",,,,"128","5",,"0","0",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"New Milford","Candlewood Valley Health
& Rehabilitation Center","Nursing Home","Nursing Home","Federal",," ",,,,"148","2",,"2","0",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"New Milford","Village Crest Center for
Health & Rehabilitation","Nursing Home","Nursing Home","Federal",," ",,,,"95","62",,"10","1",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Newington","Bel Air Manor","Nursing Home","Nursing Home","Federal",," ",,,,"71","2",,"2","1",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Newington","Jefferson House","Nursing Home","Nursing Home","Federal",,"75293",,,,"104","30",,"10","0",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Newington","Newington Rapid Recovery
Rehab Center","Nursing Home","Nursing Home","Federal",," ",,,,"180","75",,"13","8",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Newtown","Newtown Rehabilitation &
Health Care Center","Nursing Home","Nursing Home","Federal",," ",,,,"154","82",,"5","3",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Niantic","Bride Brook Health &
Rehabilitation Center","Nursing Home","Nursing Home","Federal",," ",,,,"130","100",,"14","6",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"North Haven","Montowese Health &
Rehabilitation Center","Nursing Home","Nursing Home","Federal",," ",,,,"120","84",,"15","1",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Norwalk","Autumn Lake Healthcare at
Norwalk","Nursing Home","Nursing Home","Federal",," ",,,,"150","59",,"19","6",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Norwalk","Cassena Care at Norwalk","Nursing Home","Nursing Home","Federal",,"75159",,,,"150","62",,"21","2",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Norwalk","Notre Dame Health and
Rehabilitation Center","Nursing Home","Nursing Home","Federal",," ",,,,"60","21",,"4","0",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Old
Saybrook","Apple Rehab Saybrook","Nursing Home","Nursing Home","Federal",,"75070",,,,"120","5",,"0","0",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Orange","Orange Health Care Center","Nursing Home","Nursing Home","Federal",,"75434",,,,"60","43",,"3","0",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Plainville","Apple Rehab Farmington
Valley","Nursing Home","Nursing Home","Federal",," ",,,,"160","25",,"9","1",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Portland","Portland Care and
Rehabilitation","Nursing Home","Nursing Home","Federal",," ",,,,"65","19",,"7","2",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Redding","Ridge Crest at Meadow
Ridge","Nursing Home","Nursing Home","Federal",," ",,,,"62","10",,"7","1",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Ridgefield","Laurel Ridge Health Care
Center","Nursing Home","Nursing Home","Federal",," ",,,,"126","29",,"9","1",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Rocky Hill","60 West","Nursing Home","Nursing Home","Federal",,"75442",,,,"95","46",,"5","0",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Rocky Hill","Apple Rehab Rocky Hill","Nursing Home","Nursing Home","Federal",,"75211",,,,"120","76",,"18","1",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Rocky Hill","John L. Levitow Health Care
Center","Nursing Home","Nursing Home","Federal",," ",,,,"125","5",,"2","0",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Rocky Hill","Maple View Health &
Rehabilitation Center","Nursing Home","Nursing Home","Federal",," ",,,,"120","67",,"21","7",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Seymour","Shady Knoll Health Center","Nursing Home","Nursing Home","Federal",,"75386",,,,"128","85",,"31","4",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Sharon","Sharon Health Care Center","Nursing Home","Nursing Home","Federal",,"75379",,,,"88","6",,"0","0",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Shelton","Apple Rehab Shelton Lakes","Nursing Home","Nursing Home","Federal",,"75300",,,,"106","49",,"18","3",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Shelton","Bishop-Wicke Health and Rehabilitation","Nursing Home","Nursing Home","Federal",,"75163",,,,"120","30",,"17","14",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Shelton","Gardner Heights Health
Care Center","Nursing Home","Nursing Home","Federal",," ",,,,"130","50",,"23","3",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Shelton","Hewitt Health &
Rehabilitation Center","Nursing Home","Nursing Home","Federal",," ",,,,"120","78",,"21","4",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Simsbury","Governor's House","Nursing Home","Nursing Home","Federal",,"75338",,,,"70","8",,"1","0",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Simsbury","McLean Health Center","Nursing Home","Nursing Home","Federal",," ",,,,"89","24",,"5","1",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Southbury","Lutheran Home of
Southbury","Nursing Home","Nursing Home","Federal",," ",,,,"120","42",,"16","1",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Southington","Southington Care Center","Nursing Home","Nursing Home","Federal",,"75336",,,,"130","51",,"5","1",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Southington","Summit at Plantsville","Nursing Home","Nursing Home","Federal",," ",,,,"150","51",,"12","3",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Southport","RegalCare at Southport","Nursing Home","Nursing Home","Federal",,"75200",,,,"120","53",,"10","1",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Stafford
Springs","Evergreen Health Care
Center","Nursing Home","Nursing Home","Federal",," ",,,,"180","52",,"14","2",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Stamford","Cassena Care at Stamford","Nursing Home","Nursing Home","Federal",,"75061",,,,"156","77",,"18","3",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Stamford","Edgehill Health Center","Nursing Home","Nursing Home","Federal",,"75421",,,,"46","18",,"6","2",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Stamford","Long Ridge Post-Acute Care","Nursing Home","Nursing Home","Federal",,"75394",,,,"120","61",,"19","1",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Stamford","St. Camillus Center","Nursing Home","Nursing Home","Federal",,"75320",,,,"124","50",,"15","3",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Stamford","The Villa at Stamford","Nursing Home","Nursing Home","Federal",,"75153",,,,"128","29",,"5","1",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Stratford","Lord Chamberlain Manor","Nursing Home","Nursing Home","Federal",," ",,,,"60","17",,"4","0",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Stratford","Lord Chamberlain Nursing
and Rehabilitation Center","Nursing Home","Nursing Home","Federal",," ",,,,"190","98",,"29","3",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Suffield","Suffield House","Nursing Home","Nursing Home","Federal",," ",,,,"128","45",,"10","7",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Tolland","Woodlake at Tolland Rehabilitation and Nursing
Center","Nursing Home","Nursing Home","Federal",," ",,,,"130","0",,"0","1",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Torrington","Litchfield Woods","Nursing Home","Nursing Home","Federal",," ",,,,"160","127",,"29","3",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Torrington","RegalCare at Torrington","Nursing Home","Nursing Home","Federal",,"75105",,,,"75","33",,"8","0",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Torrington","Valerie Manor","Nursing Home","Nursing Home","Federal",," ",,,,"151","77",,"11","6",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Torrington","Wolcott Hall Nursing Center","Nursing Home","Nursing Home","Federal",,"75111",,,,"60","13",,"4","1",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Trumbull","Maefair Health Care Center","Nursing Home","Nursing Home","Federal",,"75404",,,,"134","88",,"18","12",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Trumbull","St. Joseph's Center","Nursing Home","Nursing Home","Federal",," ",,,,"269","121",,"23","8",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Vernon","Fox Hill Center","Nursing Home","Nursing Home","Federal",,"75183",,,,"150","68",,"15","1",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Wallingford","Masonicare Health Center","Nursing Home","Nursing Home","Federal",," ",,,,"357","8",,"1","0",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Wallingford","Quinnipiac Valley Center","Nursing Home","Nursing Home","Federal",,"75234",,,,"180","66",,"9","1",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Wallingford","Regency House Nursing and
Rehabilitation Center","Nursing Home","Nursing Home","Federal",," ",,,,"130","81",,"29","5",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Wallingford","Skyview Rehab and Nursing","Nursing Home","Nursing Home","Federal",,"75057",,,,"97","57",,"5","0",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Waterbury","Abbott Terrace Health
Center","Nursing Home","Nursing Home","Federal",," ",,,,"205","115",,"35","8",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Waterbury","Autumn Lake Healthcare At
Bucks Hill","Nursing Home","Nursing Home","Federal",," ",,,,"90","16",,"2","1",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Waterbury","Cheshire House Health Care Facility & Rehabilitation
Center","Nursing Home","Nursing Home","Federal",," ",,,,"75","25",,"5","5",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Waterbury","RegalCare at Waterbury","Nursing Home","Nursing Home","Federal",,"75219",,,,"120","60",,"11","0",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Waterbury","Waterbury Gardens Nursing
and Rehabilitation","Nursing Home","Nursing Home","Federal",," ",,,,"150","40",,"13","1",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Waterbury","Grove Manor Nursing
Home","Nursing Home","Nursing Home","Federal",," ",,,,"60","7",,"1","0",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Waterford","Bayview Health Care","Nursing Home","Nursing Home","Federal",,"75324",,,,"127","40",,"7","0",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Waterford","Greentree Manor Nursing
and Rehabilitation","Nursing Home","Nursing Home","Federal",," ",,,,"90","10",,"0","0",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Waterford","New London Sub-Acute and
Nursing","Nursing Home","Nursing Home","Federal",," ",,,,"120","79",,"4","1",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"Watertown","Apple Rehab Watertown","Nursing Home","Nursing Home","Federal",,"75181",,,,"110","1",,"2","0",,,,,,,,,,,,,,,,,,,,,,,
20200528,"CT",,"West
Hartford","Hebrew Center for Health
and Rehabilitation","Nursing Home","Nursing Home","Federal",," ",,,,"257","41",,"5","5",,,,,,,,,,,,,,,,,,,,,,,
