"date","state","county","city","facility_name","facility_type_state","ctp_facility_category","state_fed_regulated","state_facility_id","facility_cms_id","date_outbreak_opened","date_outreak_closed","outbreak_status","resident_census","resident_positives","resident_probable","resident_deaths","resident_probable_deaths","staff_positive","staff_probable","staff_deaths","staff_probable_deaths","resident_staff_positives","resident_staff_probable_positives","resident_staff_deaths","resident_staff_probable_deaths","outbreak_resident_positives","outbreak_resident_probable","outbreak_resident_deaths","outbreak_resident_probable_deaths","outbreak_staff_positive","outbreak_staff_probable","outbreak_staff_deaths","outbreak_staff_probable_deaths","outbreak_resident_staff_positives","outbreak_resident_staff_probable_positives","outbreak_resident_staff_deaths","outbreak_resident_staff_probable_deaths","outbreak_residents_tested","staff_tested","personal_protective_equipment"
20200515,"KY","Clark County",,"FOUNTAIN CIRCLE CARE & REHABILITATION CENTER","Uncategorized LTC","Nursing Home","Federal",,"185146",,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Boone County",,"Gateway Rehabilitation Hospital","Uncategorized LTC","Assisted Living Facility","State",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Edmonson County",,"Genesis HealthCare Edmonson Center","Uncategorized LTC","Assisted Living Facility","State",,,,,,,"31",,"9",,"3",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Pike County",,"Good Shepherd Health and Rehabilitation","Uncategorized LTC","Nursing Home","Federal",,"185222",,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Grant County",,"GRANT CENTER","Uncategorized LTC","Nursing Home","Federal",,"185265",,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Grayson County",,"GRAYSON NURSING AND REHABILITATION","Uncategorized LTC","Nursing Home","Federal",,"185177",,,,,"46",,"7",,"16",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Graves County",,"Green Acres Healthcare","Uncategorized LTC","Nursing Home","Federal",,"185341",,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Warren County",,"GREENWOOD NURSING & REHABILITATION CENTER","Uncategorized LTC","Nursing Home","Federal",,"185187",,,,,"4",,,,"3",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Jefferson County",,"Heartsong Memory Care","Uncategorized LTC","Assisted Living Facility","State",,,,,,,"4",,"1",,"3",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Henderson County",,"HENDERSON NURSING AND REHABILITATION CENTER","Uncategorized LTC","Nursing Home","Federal",,"185402",,,,,"17",,"2",,"8",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Knox County",,"Heritage Assisted Living","Uncategorized LTC","Assisted Living Facility","State",,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Jefferson County",,"HIGHLANDS NURSING AND REHABILITATION","Uncategorized LTC","Nursing Home","Federal",,"185039",,,,,"4",,,,"3",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Campbell County",,"Highlands Springs Transitional Care Center","Uncategorized LTC","Assisted Living Facility","State",,,,,,,"1",,"1",,,,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Jefferson County",,"HILLCREEK REHAB AND CARE, LLC","Uncategorized LTC","Nursing Home","Federal",,"185095",,,,,"20",,"1",,,,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Laurel County",,"Hillcrest Health and Rehabilitation Center","Uncategorized LTC","Nursing Home","Federal",,"185125",,,,,"2",,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Hopkins County",,"HILLSIDE CENTER","Uncategorized LTC","Nursing Home","Federal",,"185012",,,,,"1",,,,"2",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Warren County",,"Hopkins Center","Uncategorized LTC","Nursing Home","Federal",,"185167",,,,,"1",,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Jefferson County",,"Jeffersontown Rehabilitation","Uncategorized LTC","Nursing Home","Federal",,"185268",,,,,"1",,"1",,,,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Boyd County",,"Kingsbrook Lifecare Center","Uncategorized LTC","Nursing Home","Federal",,"185449",,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Garrard County",,"LANDMARK OF LANCASTER REHABILITATION AND NURSING C","Uncategorized LTC","Nursing Home","Federal",,"185065",,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Jefferson County",,"LANDMARK OF LOUISVILLE REHABILITATION AND NURSING","Uncategorized LTC","Nursing Home","Federal",,"185122",,,,,"12",,"1",,"2",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Jefferson County",,"LANDMARK OF RIVER CITY REHABILITATION AND NURSING","Uncategorized LTC","Nursing Home","Federal",,"185468",,,,,"33",,"9",,"8",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Fayette County",,"Lexington Country Place","Uncategorized LTC","Nursing Home","Federal",,"185160",,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Rowan County",,"LIFE CARE CENTER OF MOREHEAD","Uncategorized LTC","Nursing Home","Federal",,"185155",,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Marion County",,"LORETTO MOTHERHOUSE INFIRMARY","Uncategorized LTC","Nursing Home","Federal",,"185276",,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Jefferson County",,"LOUISVILLE EAST POST ACUTE","Uncategorized LTC","Nursing Home","Federal",,"185178",,,,,"37",,"2",,"18",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Kenton County",,"Madonna Manor","Uncategorized LTC","Nursing Home","Federal",,"185241",,,,,"1",,"1",,"1",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Warren County",,"Magnolia Village","Uncategorized LTC","Nursing Home","Federal",,"185435",,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Jefferson County",,"MASONIC HOME LOUISVILLE SAM SWOPE","Uncategorized LTC","Nursing Home","Federal",,"185388",,,,,"26",,"4",,"11",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Graves County",,"MAYFIELD HEALTH AND REHABILITATION","Uncategorized LTC","Nursing Home","Federal",,"185142",,,,,,,,,"3",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Graves County",,"MILLS NURSING & REHABILITATION","Uncategorized LTC","Nursing Home","Federal",,"185279",,,,,"65",,"19",,"32",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Butler County",,"Morgantown Care & Rehabilitation Center","Uncategorized LTC","Nursing Home","Federal",,"185006",,,,,"89",,"10",,"41",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Jefferson County",,"NAZARETH HOME CLIFTON","Uncategorized LTC","Nursing Home","Federal",,"185442",,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Jefferson County",,"NAZARETH HOME CLIFTON","Uncategorized LTC","Nursing Home","Federal",,"185442",,,,,"2",,"1",,"2",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Pulaski County",,"Neighborhood at Somerset","Uncategorized LTC","Assisted Living Facility","State",,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Daviess County",,"Owensboro Center","Uncategorized LTC","Nursing Home","Federal",,"185236",,,,,"3",,,,"2",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Jefferson County",,"Park Terrace Health Campus","Uncategorized LTC","Nursing Home","Federal",,"185462",,,,,"1",,"1",,,,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","McCracken County",,"PARKVIEW NURSING & REHABILITATION CENTER","Uncategorized LTC","Nursing Home","Federal",,"185171",,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Hardin County",,"Presbyterian Homes-Helmwood","Uncategorized LTC","Assisted Living Facility","State",,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","McCracken County",,"PROVIDENCE POINTE HEALTH CARE","Uncategorized LTC","Nursing Home","Federal",,"185227",,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Jefferson County",,"REGIS WOODS","Uncategorized LTC","Nursing Home","Federal",,"185301",,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Oldham County",,"RICHWOOD NURSING & REHAB","Uncategorized LTC","Nursing Home","Federal",,"185438",,,,,"8",,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Bath County",,"RIDGEWAY NURSING & REHABILITATION FACILITY","Uncategorized LTC","Nursing Home","Federal",,"185254",,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Hopkins County",,"Ridgewood Terrace Nursing Home","Uncategorized LTC","Nursing Home","Federal",,"185306",,,,,"61",,"22",,"21",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Lyon County",,"RIVER'S BEND RETIREMENT COMMUNITY","Uncategorized LTC","Nursing Home","Federal",,"185410",,,,,"7",,"1",,"3",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Jefferson County",,"RIVERS EDGE NURSING AND REHABILITATION CENTER","Uncategorized LTC","Nursing Home","Federal",,"185259",,,,,"68",,"7",,"27",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Floyd County",,"Riverview Health Care Center","Uncategorized LTC","Nursing Home","Federal",,"185151",,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Kenton County",,"Rosedale Green","Uncategorized LTC","Nursing Home","Federal",,"185225",,,,,"63",,"23",,"22",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Nelson County",,"SIGNATURE HEALTHCARE AT COLONIAL REHAB & WELLNESS","Uncategorized LTC","Nursing Home","Federal",,"185342",,,,,"3",,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Jackson County",,"SIGNATURE HEALTHCARE AT JACKSON MANOR REHAB & WELLNESS CENTER","Uncategorized LTC","Nursing Home","Federal",,"185249",,,,,"40",,"16",,"23",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Hardin County",,"SIGNATURE HEALTHCARE AT NORTH HARDIN REHAB & WELLNESS CENTER","Uncategorized LTC","Nursing Home","Federal",,"185180",,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Jefferson County",,"SIGNATURE HEALTHCARE AT SUMMERFIELD REHAB & WELLNESS CENTER","Uncategorized LTC","Nursing Home","Federal",,"185300",,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Adair County",,"SIGNATURE HEALTHCARE AT SUMMIT MANOR REHAB & WELLNESS CENTER","Uncategorized LTC","Nursing Home","Federal",,"185052",,,,,"65",,"9",,"18",,"2",,,,,,,,,,,,,,,,,,,,
20200515,"KY","Hart County",,"SIGNATURE HEALTHCARE OF HART COUNTY REHAB & WELLNESS","Uncategorized LTC","Nursing Home","Federal",,"185381",,,,,"2",,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Jefferson County",,"Signature Healthcare of South Louisville","Uncategorized LTC","Nursing Home","Federal",,"185335",,,,,"1",,,,"7",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Grayson County",,"SPRING VIEW NURSING & REHABILITATION","Uncategorized LTC","Nursing Home","Federal",,"185309",,,,,"12",,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Jefferson County",,"SPRINGHURST HEALTH AND REHAB","Uncategorized LTC","Nursing Home","Federal",,"185305",,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Kenton County",,"ST CHARLES CARE CENTER, INC.","Uncategorized LTC","Assisted Living Facility","State",,,,,,,"1",,"1",,,,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Jefferson County",,"ST MATTHEWS CARE AND REHAB CENTER, LLC","Uncategorized LTC","Nursing Home","Federal",,"185192",,,,,"1",,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Lincoln County",,"STANFORD CARE AND REHAB, LLC","Uncategorized LTC","Nursing Home","Federal",,"185244",,,,,"2",,"1",,"1",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Jefferson County",,"SYCAMORE HEIGHTS HEALTH AND REHABILITATION","Uncategorized LTC","Nursing Home","Federal",,"185348",,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Jefferson County",,"Symphony at Oaklawn (Adult Living/Personal Care)","Uncategorized LTC","Assisted Living Facility","State",,,,,,,"2",,"1",,,,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Fayette County",,"The Breckinridge","Uncategorized LTC","Assisted Living Facility","State",,,,,,,"1",,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Jefferson County",,"The Forum at Brookside","Uncategorized LTC","Nursing Home","Federal",,"185194",,,,,"23",,"5",,"16",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Warren County",,"THE HAVEN AT MASSEY SPRINGS-MEMORY CARE","Uncategorized LTC","Assisted Living Facility","State",,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Lawrence County",,"The Jordan Center","Uncategorized LTC","Nursing Home","Federal",,"185131",,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Hopkins County",,"THE OAKS PCH MADISONVILLE","Uncategorized LTC","Assisted Living Facility","State",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Jefferson County",,"Treyton Oak Towers","Uncategorized LTC","Nursing Home","Federal",,"185175",,,,,"35",,"15",,"2",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Jefferson County",,"WESLEY MANOR","Uncategorized LTC","Nursing Home","Federal",,"185136",,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200515,"KY","Nelson County",,"WINDSOR GARDENS CCRC","Uncategorized LTC","Assisted Living Facility","State",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Kenton County",,"ATRIA SUMMIT HILLS","Uncategorized LTC","Assisted Living Facility","State",,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Kenton County",,"Baptist Village Care Center","Uncategorized LTC","Assisted Living Facility","State",,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Ohio County",,"BEAVER DAM NURSING & REHAB CENTER, INC.","Uncategorized LTC","Nursing Home","Federal",,"185334",,,,,"1",,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Bullit County",,"BEDROCK AT GREEN MEADOWS","Uncategorized LTC","Nursing Home","Federal",,"185464",,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Jefferson County",,"BEEHIVE SMYRNA","Uncategorized LTC","Assisted Living Facility","State",,,,,,,"1",,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Fayette County",,"BLUEGRASS CARE & REHABILITATION CENTER","Uncategorized LTC","Nursing Home","Federal",,"185446",,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Boone County",,"BOONESPRING TRANSITIONAL CARE CENTER, LLC","Uncategorized LTC","Nursing Home","Federal",,"185486",,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Franklin County",,"BRADFORD SQUARE CENTER","Uncategorized LTC","Nursing Home","Federal",,"185170",,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Boone County",,"Bridge Point Center","Uncategorized LTC","Nursing Home","Federal",,"185090",,,,,"10",,,,,,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Marshall County",,"Calvert City Convalescent Center","Uncategorized LTC","Nursing Home","Federal",,"185234",,,,,"1",,"1",,,,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Boyle County",,"Charleston Health Care Campus","Uncategorized LTC","Assisted Living Facility","State",,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Warren County",,"Charter Senior Living Bowling Green","Uncategorized LTC","Assisted Living Facility","State",,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Warren County",,"Christian Care Communities","Uncategorized LTC","Assisted Living Facility","State",,,,,,,,,,,"3",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Campbell County",,"Coldspring Transitional Care Center","Uncategorized LTC","Nursing Home","Federal",,"185476",,,,,"15",,"6",,"8",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Jefferson County",,"CREEKSIDE LOUISVILLE BARDSTOWN RD.","Uncategorized LTC","Assisted Living Facility","State",,,,,,,"1",,"1",,,,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Logan County",,"CREEKWOOD NURSING & REHABILITATION","Uncategorized LTC","Nursing Home","Federal",,"185313",,,,,"52",,"5",,"15",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Pulaski County",,"CRESTVIEW PERSONAL CARE HOME","Uncategorized LTC","Assisted Living Facility","State",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Jefferson County",,"ESSEX NURSING AND REHABILITATION CENTER","Uncategorized LTC","Nursing Home","Federal",,"185288",,,,,"19",,"2",,"20",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Russell County",,"FAIR OAKS HEALTH AND REHABILITATION","Uncategorized LTC","Nursing Home","Federal",,"185286",,,,,"5",,"4",,"2",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Calloway County",,"FERN TERRACE OF MURRAY, LLC","Uncategorized LTC","Assisted Living Facility","State",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Boone County",,"FLORENCE PARK CARE CENTER","Uncategorized LTC","Nursing Home","Federal",,"185174",,,,,"61",,"3",,"31",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Clark County",,"FOUNTAIN CIRCLE CARE & REHABILITATION CENTER","Uncategorized LTC","Nursing Home","Federal",,"185146",,,,,"13",,,,"6",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Franklin County",,"FRANKFORT REHAB AND CARE, LLC","Uncategorized LTC","Nursing Home","Federal",,"185159",,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Boone County",,"Gateway Rehabilitation Hospital","Uncategorized LTC","Assisted Living Facility","State",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Edmonson County",,"Genesis HealthCare Edmonson Center","Uncategorized LTC","Assisted Living Facility","State",,,,,,,"31",,"10",,"3",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Pike County",,"Good Shepherd Health and Rehabilitation","Uncategorized LTC","Nursing Home","Federal",,"185222",,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Grant County",,"GRANT CENTER","Uncategorized LTC","Nursing Home","Federal",,"185265",,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Grayson County",,"GRAYSON NURSING AND REHABILITATION","Uncategorized LTC","Nursing Home","Federal",,"185177",,,,,"46",,"7",,"16",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Graves County",,"Green Acres Healthcare","Uncategorized LTC","Nursing Home","Federal",,"185341",,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Warren County",,"GREENWOOD NURSING & REHABILITATION CENTER","Uncategorized LTC","Nursing Home","Federal",,"185187",,,,,"6",,"1",,"8",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Jefferson County",,"Heartsong Memory Care","Uncategorized LTC","Assisted Living Facility","State",,,,,,,"4",,"1",,"3",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Henderson County",,"HENDERSON NURSING AND REHABILITATION CENTER","Uncategorized LTC","Nursing Home","Federal",,"185402",,,,,"17",,"2",,"8",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Knox County",,"Heritage Assisted Living","Uncategorized LTC","Assisted Living Facility","State",,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Jefferson County",,"HIGHLANDS NURSING AND REHABILITATION","Uncategorized LTC","Nursing Home","Federal",,"185039",,,,,"6",,"2",,"3",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Campbell County",,"Highlands Springs Transitional Care Center","Uncategorized LTC","Assisted Living Facility","State",,,,,,,"1",,"1",,,,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Jefferson County",,"HILLCREEK REHAB AND CARE, LLC","Uncategorized LTC","Nursing Home","Federal",,"185095",,,,,"20",,"1",,,,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Laurel County",,"Hillcrest Health and Rehabilitation Center","Uncategorized LTC","Nursing Home","Federal",,"185125",,,,,"2",,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Hopkins County",,"HILLSIDE CENTER","Uncategorized LTC","Nursing Home","Federal",,"185012",,,,,"1",,,,"2",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Warren County",,"Hopkins Center","Uncategorized LTC","Nursing Home","Federal",,"185167",,,,,"1",,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Jefferson County",,"Jeffersontown Rehabilitation","Uncategorized LTC","Nursing Home","Federal",,"185268",,,,,"1",,"1",,,,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Boyd County",,"Kingsbrook Lifecare Center","Uncategorized LTC","Nursing Home","Federal",,"185449",,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Garrard County",,"LANDMARK OF LANCASTER REHABILITATION AND NURSING C","Uncategorized LTC","Nursing Home","Federal",,"185065",,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Jefferson County",,"LANDMARK OF LOUISVILLE REHABILITATION AND NURSING","Uncategorized LTC","Nursing Home","Federal",,"185122",,,,,"12",,"1",,"2",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Jefferson County",,"LANDMARK OF RIVER CITY REHABILITATION AND NURSING","Uncategorized LTC","Nursing Home","Federal",,"185468",,,,,"33",,"14",,"8",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Fayette County",,"Lexington Country Place","Uncategorized LTC","Nursing Home","Federal",,"185160",,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Rowan County",,"LIFE CARE CENTER OF MOREHEAD","Uncategorized LTC","Nursing Home","Federal",,"185155",,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Marion County",,"LORETTO MOTHERHOUSE INFIRMARY","Uncategorized LTC","Nursing Home","Federal",,"185276",,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Jefferson County",,"LOUISVILLE EAST POST ACUTE","Uncategorized LTC","Nursing Home","Federal",,"185178",,,,,"41",,"2",,"20",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Kenton County",,"Madonna Manor","Uncategorized LTC","Nursing Home","Federal",,"185241",,,,,"1",,"1",,"1",,,,,,,,,,,,,,,,,,,,,,
20200521,"KY","Warren County",,"Magnolia Village","Uncategorized LTC","Nursing Home","Federal",,"185435",,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,
