"date","state","county","city","facility_name","facility_type_state","ctp_facility_category","state_fed_regulated","state_facility_id","facility_cms_id","date_outbreak_opened","date_outreak_closed","outbreak_status","resident_census","resident_positives","resident_probable","resident_deaths","resident_probable_deaths","staff_positive","staff_probable","staff_deaths","staff_probable_deaths","resident_staff_positives","resident_staff_probable_positives","resident_staff_deaths","resident_staff_probable_deaths","outbreak_resident_positives","outbreak_resident_probable","outbreak_resident_deaths","outbreak_resident_probable_deaths","outbreak_staff_positive","outbreak_staff_probable","outbreak_staff_deaths","outbreak_staff_probable_deaths","outbreak_resident_staff_positives","outbreak_resident_staff_probable_positives","outbreak_resident_staff_deaths","outbreak_resident_staff_probable_deaths","outbreak_residents_tested","staff_tested","personal_protective_equipment","last_recorded","ctp_id"
20201224,"NJ","GLOUCESTER","WASHINGTON TWP","ALL AMERICAN ASSISTED LIVING AT WASHINGTON TOWNSHIP","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"22",,"5",,"24",,,,,,,,"2",,"1",,"4",,"0",,,,,,,,,"20201224","NJ01218"
20201224,"NJ","MONMOUTH","FREEHOLD TWP","ALLAIRE REHAB & NURSING","UNCATEGORIZED LTC","NURSING HOME","Federal",,"315387",,,"OPEN",,"2",,,,"10",,,,,,,,"2",,"0",,"10",,"0",,,,,,,,,"20201224","NJ00030"
20201224,"NJ","MONMOUTH","NEPTUNE TWP","ALLEGRIA AT OCEAN GROVE","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"36",,"18",,"28",,,,,,,,"0",,"0",,"2",,"0",,,,,,,,,"20201224","NJ00443"
20201224,"NJ","CAMDEN","WATERFORD TWP","ALLEGRIA AT THE FOUNTAINS","UNCATEGORIZED LTC","NURSING HOME","Federal",,"315297",,,"OPEN",,"58",,"11",,"54",,,,,,,,"53",,"9",,"42",,"0",,,,,,,,,"20201224","NJ00033"
20201224,"NJ","BERGEN","ALLENDALE","ALLENDALE NURSING HOME","UNCATEGORIZED LTC","NURSING HOME","Federal",,"315497",,,"OPEN",,,,,,"6",,,,,,,,"0",,"0",,"6",,"0",,,,,,,,,"20201224","NJ00034"
20201224,"NJ","MIDDLESEX","PERTH AMBOY","AMBOY CARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"315305",,,"OPEN",,"48",,"9",,"10",,,,,,,,"3",,"0",,"6",,"0",,,,,,,,,"20201224","NJ00035"
20201224,"NJ","MONMOUTH","HAZLET","ANCHOR CARE AND REHABILITATION","UNCATEGORIZED LTC","NURSING HOME","Federal",,"315314",,,"OPEN",,"77",,"19",,"46",,"1",,,,,,"77",,"19",,"46",,"1",,,,,,,,,"20201224","NJ00036"
20201224,"NJ","SUSSEX","BYRAM","ANDOVER SUBACUTE AND REHAB CENTER I","UNCATEGORIZED LTC","NURSING HOME","Federal",,"315044",,,"OPEN",,"35",,"17",,"35",,"1",,,,,,"1",,"0",,"9",,"0",,,,,,,,,"20201224","NJ00040"
20201224,"NJ","SUSSEX","ANDOVER TWP","ANDOVER SUBACUTE AND REHABILITATION II","UNCATEGORIZED LTC","NURSING HOME","Federal",,"315248",,,"OPEN",,"150",,"66",,"105",,"1",,,,,,"4",,"0",,"16",,"0",,,,,,,,,"20201224","NJ00450"
20201224,"NJ","MONMOUTH","FREEHOLD TWP","APPLEWOOD RETIREMENT FACILITY","UNCATEGORIZED LTC","NURSING HOME","Federal",,"315292",,,"OPEN",,"1",,,,"7",,,,,,,,"1",,"0",,"7",,"0",,,,,,,,,"20201224","NJ00043"
20201224,"NJ","ESSEX","CEDAR GROVE","ARBOR GLEN CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"315036",,,"OPEN",,"39",,"10",,"24",,,,,,,,"1",,"0",,"5",,"0",,,,,,,,,"20201224","NJ00044"
20201224,"NJ","ESSEX","ROSELAND BORO","ARBOR TERRACE AT ROSELAND","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"16",,"7",,"9",,,,,,,,"0",,"0",,"2",,"0",,,,,,,,,"20201224","NJ00454"
20201224,"NJ","MORRIS","MORRIS PLAINS BORO","ARBOR TERRACE MORRIS PLAINS","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"18",,"3",,"27",,,,,,,,"1",,"0",,"6",,"0",,,,,,,,,"20201224","NJ00458"
20201224,"NJ","UNION","MOUNTAINSIDE","ARBOR TERRACE MOUNTAINSIDE","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"3",,,,"9",,,,,,,,"3",,"0",,"9",,"0",,,,,,,,,"20201224","NJ00461"
20201224,"NJ","MONMOUTH","MIDDLETOWN","ARBOR TERRACE OF MIDDLETOWN","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"14",,"2",,"10",,,,,,,,"2",,"0",,"4",,"0",,,,,,,,,"20201224","NJ00462"
20201224,"NJ","MONMOUTH","TINTON FALLS","ARBOR TERRACE SHREWSBURY","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"40",,"6",,"24",,,,,,,,"26",,"0",,"18",,"0",,,,,,,,,"20201224","NJ00467"
20201224,"NJ","OCEAN","MANCHESTER","ARBORS CARE CENTER","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"9",,"14",,"25",,,,,,,,"6",,"3",,"7",,"0",,,,,,,,,"20201224","NJ00469"
20201224,"NJ","CAMDEN","CHERRY HILL","ARDEN COURTS","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"35",,,,"9",,,,,,,,"35",,"0",,"9",,"0",,,,,,,,,"20201224","NJ00470"
20201224,"NJ","PASSAIC","WAYNE","ARDEN COURTS OF WAYNE","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"9",,"1",,"10",,,,,,,,"1",,"0",,"3",,"0",,,,,,,,,"20201224","NJ00471"
20201224,"NJ","MIDDLESEX","SOUTH PLAINFIELD","ARISTACARE AT CEDAR OAKS","UNCATEGORIZED LTC","NURSING HOME","Federal",,"315214",,,"OPEN",,"103",,"28",,"33",,,,,,,,"0",,"0",,"5",,"0",,,,,,,,,"20201224","NJ00046"
20201224,"NJ","CAMDEN","CHERRY HILL","ARISTACARE AT CHERRY HILL","UNCATEGORIZED LTC","NURSING HOME","Federal",,"315245",,,"OPEN",,"63",,"14",,"34",,,,,,,,"1",,"0",,"8",,"0",,,,,,,,,"20201224","NJ00047"
20201224,"NJ","OCEAN","MANCHESTER","ARISTACARE AT MANCHESTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"315196",,,"OPEN",,"119",,"25",,"55",,,,,,,,"31",,"1",,"16",,"0",,,,,,,,,"20201224","NJ00049"
20201224,"NJ","UNION","PLAINFIELD","ARISTACARE AT NORWOOD TERRACE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"315217",,,"OPEN",,"52",,"19",,"23",,"1",,,,,,"52",,"19",,"23",,"1",,,,,,,,,"20201224","NJ00050"
20201224,"NJ","OCEAN","MANCHESTER","ARISTACARE AT WHITING","UNCATEGORIZED LTC","NURSING HOME","Federal",,"315309",,,"OPEN",,"89",,"21",,"36",,,,,,,,"1",,"0",,"2",,"0",,,,,,,,,"20201224","NJ00051"
20201224,"NJ","MONMOUTH","HAZLET","ARNOLD WALTER NURSING & REHAB","UNCATEGORIZED LTC","NURSING HOME","Federal",,"315119",,,"OPEN",,"62",,"21",,"31",,"1",,,,,,"0",,"0",,"12",,"0",,,,,,,,,"20201224","NJ00481"
20201224,"NJ","BURLINGTON","EVESHAM TWP","ARTIS SENIOR LIVING AT EVESHAM","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"24",,"4",,"18",,,,,,,,"2",,"0",,"6",,"0",,,,,,,,,"20201224","NJ00486"
20201224,"NJ","MERCER","WEST WINDSOR TWP","ARTIS SENIOR LIVING PRINCETON JUNCTION","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"29",,"12",,"13",,,,,,,,"0",,"0",,"2",,"0",,,,,,,,,"20201224","NJ00490"
20201224,"NJ","OCEAN","LAKEWOOD","ATLANTIC COAST REHABILITATION & HEALTHCARE","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"100",,"18",,"29",,"1",,,,,,"0",,"0",,"5",,"1",,,,,,,,,"20201224","NJ00495"
20201224,"NJ","CAMDEN","CHERRY HILL","ATRIA CHERRY HILL","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"5",,,,"6",,,,,,,,"3",,"0",,"5",,"0",,,,,,,,,"20201224","NJ00496"
20201224,"NJ","BERGEN","NORWOOD","ATRIA NORWOOD","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"15",,"6",,"12",,,,,,,,"2",,"0",,"3",,"0",,,,,,,,,"20201224","NJ00497"
20201224,"NJ","OCEAN","STAFFORD","ATRIA SENIOR LIVING","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"1",,,,"4",,,,,,,,"1",,"0",,"2",,"0",,,,,,,,,"20201224","NJ00500"
20201224,"NJ","UNION","CRANFORD","ATRIA SENIOR LIVING AT CRANFORD","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"65",,"34",,"45",,,,,,,,"6",,"1",,"7",,"0",,,,,,,,,"20201224","NJ00502"
20201224,"NJ","CAMDEN","VOORHEES TWP","ATRIA VOORHEES","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"18",,"2",,"12",,,,,,,,"0",,"0",,"2",,"0",,,,,,,,,"20201224","NJ00510"
20201224,"NJ","MONMOUTH","RED BANK","ATRIUM AT NAVESINK HARBOR ASSISTED LIVING","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"8",,"2",,"25",,,,,,,,"5",,"1",,"15",,"0",,,,,,,,,"20201224","NJ01222"
20201224,"NJ","MERCER","HAMILTON TWP","ATRIUM POST ACUTE CARE OF HAMILTON","UNCATEGORIZED LTC","NURSING HOME","Federal",,"315519",,,"OPEN",,"1",,,,"5",,,,,,,,"0",,"0",,"2",,"0",,,,,,,,,"20201224","NJ00518"
20201224,"NJ","MONMOUTH","MATAWAN","ATRIUM POST ACUTE CARE OF MATAWAN","UNCATEGORIZED LTC","NURSING HOME","Federal",,"315463",,,"OPEN",,"67",,"13",,"49",,,,,,,,"8",,"0",,"9",,"0",,,,,,,,,"20201224","NJ00057"
20201224,"NJ","MIDDLESEX","PLAINSBORO","ATRIUM POST ACUTE CARE OF PRINCETON","UNCATEGORIZED LTC","NURSING HOME","Federal",,"315370",,,"OPEN",,"2",,,,"5",,,,,,,,"2",,"0",,"5",,"0",,,,,,,,,"20201224","NJ00063"
20201224,"NJ","PASSAIC","WAYNE","ATRIUM POST ACUTE CARE OF WAYNEVIEW","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"78",,"23",,"48",,"3",,,,,,"0",,"0",,"5",,"0",,,,,,,,,"20201224","NJ00520"
20201224,"NJ","GLOUCESTER","WOODBURY","ATRIUM POST ACUTE CARE OF WOODBURY","UNCATEGORIZED LTC","NURSING HOME","Federal",,"315521",,,"OPEN",,"187",,"19",,"31",,,,,,,,"0",,"0",,"6",,"0",,,,,,,,,"20201224","NJ00064"
20201224,"NJ","ESSEX","LIVINGSTON","ATRIUM POST-ACUTE CARE OF LIVINGSTON","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"3",,,,"10",,,,,,,,"3",,"0",,"10",,"0",,,,,,,,,"20201224","NJ00522"
20201224,"NJ","UNION","BERKELEY HEIGHTS","AUTUMN LAKE AT BERKELEY HEIGHTS","UNCATEGORIZED LTC","NURSING HOME","Federal",,"315195",,,"OPEN",,"14",,"3",,"6",,,,,,,,"14",,"3",,"6",,"0",,,,,,,,,"20201224","NJ00066"
20201224,"NJ","CAPE_MAY","DENNIS TWP","AUTUMN LAKE HEALTHCARE AT OCEANVIEW","UNCATEGORIZED LTC","NURSING HOME","Federal",,"315179",,,"OPEN",,"87",,"13",,"47",,,,,,,,"37",,"3",,"27",,"0",,,,,,,,,"20201224","NJ00070"
20201224,"NJ","CAMDEN","CHERRY HILL","AVISTA HEALTH CARE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"315068",,,"OPEN",,"62",,"20",,"38",,"2",,,,,,"16",,"3",,"18",,"0",,,,,,,,,"20201224","NJ00071"
20201224,"NJ","ATLANTIC","GALLOWAY","BACHARACH INSTITUTE FOR REHABILITATION","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"7",,,,"23",,,,,,,,"0",,"0",,"4",,"0",,,,,,,,,"20201224","NJ00536"
20201224,"NJ","CAMDEN","CHERRY HILL","BARCLAYS REHABILITATION & HEALTHCARE CENTER","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"61",,"15",,"23",,,,,,,,"4",,"0",,"7",,"0",,,,,,,,,"20201224","NJ00539"
20201224,"NJ","SUSSEX","NEWTON","BARN HILL CARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"315137",,,"OPEN",,"31",,"2",,"21",,"1",,,,,,"26",,"0",,"9",,"0",,,,,,,,,"20201224","NJ00072"
20201224,"NJ","OCEAN","BARNETGAT TWP","BARNEGAT REHABILITATION AND NURSING CENTER","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"22",,"2",,"33",,,,,,,,"13",,"0",,"20",,"0",,,,,,,,,"20201224","NJ00543"
20201224,"NJ","PASSAIC","PATERSON","BARNERT SUBACUTE REHABILITATION CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"315507",,,"OPEN",,"8",,"1",,"7",,,,,,,,"8",,"1",,"7",,"0",,,,,,,,,"20201224","NJ00073"
20201224,"NJ","OCEAN","JACKSON TWP","BARTLEY HEALTHCARE NURSING AND REHABILITATION","UNCATEGORIZED LTC","NURSING HOME","Federal",,"315288",,,"OPEN",,"153",,"49",,"46",,,,,,,,"0",,"0",,"3",,"0",,,,,,,,,"20201224","NJ00074"
20201224,"NJ","MONMOUTH","HOLMDEL","BAYSHORE HEALTHCARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"315252",,,"OPEN",,"1",,,,"24",,,,,,,,"1",,"0",,"24",,"0",,,,,,,,,"20201224","NJ00075"
20201224,"NJ","MONMOUTH","KEANSBURG","BAYSIDE MANOR ASSISTED LIVING","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"25",,"10",,"21",,,,,,,,"17",,"5",,"13",,"0",,,,,,,,,"20201224","NJ01225"
20201224,"NJ","MERCER","WEST WINDSOR TWP","BEAR CREEK ASSISTED LIVING","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"39",,"8",,"33",,,,,,,,"4",,"0",,"7",,"0",,,,,,,,,"20201224","NJ01228"
20201224,"NJ","OCEAN","JACKSON TWP","BELLA TERRA ASSISTED LIVING RESIDENCE","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"5",,,,"14",,,,,,,,"3",,"0",,"9",,"0",,,,,,,,,"20201224","NJ01230"
20201224,"NJ","MORRIS","MT OLIVE","BENTLEY COMMONS AT PARAGON VILLAGE","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"16",,"5",,"9",,,,,,,,"2",,"0",,"1",,"0",,,,,,,,,"20201224","NJ00553"
20201224,"NJ","CAMDEN","PENNSAUKEN","BENTLEY SENIOR LIVING","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"50",,"6",,"7",,,,,,,,"44",,"5",,"6",,"0",,,,,,,,,"20201224","NJ00554"
20201224,"NJ","BERGEN","ROCKLEIGH","BERGEN COUNTY HEALTHCARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"315436",,,"OPEN",,"51",,"10",,"43",,,,,,,,"0",,"0",,"5",,"0",,,,,,,,,"20201224","NJ00077"
20201224,"NJ","BERGEN","PARAMUS","BERGEN NEW BRIDGE MEDICAL CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"315017",,,"OPEN",,"284",,"66",,"110",,,,,,,,"3",,"0",,"16",,"0",,,,,,,,,"20201224","NJ00079"
20201224,"NJ","MORRIS","PARSIPPANY","BEVERWYCK HOUSE OF MERRY HEART LLC","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"2",,"1",,"1",,,,,,,,"1",,"1",,"1",,"0",,,,,,,,,"20201224","NJ00557"
20201224,"NJ","CUMBERLAND","VINELAND","BISHOP MCCARTHY CENTER FOR REHABILITATION AND HEALTHCARE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"315126",,,"OPEN",,"129",,"27",,"74",,,,,,,,"2",,"0",,"10",,"0",,,,,,,,,"20201224","NJ00080"
20201224,"NJ","MORRIS","BOONTON TWP","BOONTON CARE CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"315492",,,"OPEN",,"48",,"9",,"29",,,,,,,,"0",,"0",,"7",,"0",,,,,,,,,"20201224","NJ00081"
20201224,"NJ","WARREN","LOPATCONG","BRAKELEY PARK CENTER","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"101",,"26",,"33",,,,,,,,"0",,"0",,"2",,"0",,,,,,,,,"20201224","NJ00561"
20201224,"NJ","MONMOUTH","WALL TWP","BRANDYWINE ASSISTED LIVING AT WALL","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"11",,"1",,"5",,,,,,,,"5",,"0",,"0",,"0",,,,,,,,,"20201224","NJ01232"
20201224,"NJ","ATLANTIC","LINWOOD","BRANDYWINE LIVING AT BRANDALL ESTATES","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"26",,"3",,"20",,,,,,,,"26",,"3",,"20",,"0",,,,,,,,,"20201224","NJ00563"
20201224,"NJ","ESSEX","LIVINGSTON","BRANDYWINE LIVING AT LIVINGSTON","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"2",,"1",,"5",,,,,,,,"2",,"1",,"5",,"0",,,,,,,,,"20201224","NJ00570"
20201224,"NJ","SOMERSET","BRIDGEWATER","BRANDYWINE LIVING AT MIDDLEBROOK CROSSING","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"45",,"13",,"23",,,,,,,,"34",,"9",,"13",,"0",,,,,,,,,"20201224","NJ00572"
20201224,"NJ","SOMERSET","WATCHUNG","BRANDYWINE LIVING AT MOUNTAIN RIDGE","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"4",,"1",,"18",,,,,,,,"2",,"0",,"5",,"0",,,,,,,,,"20201224","NJ00576"
20201224,"NJ","MERCER","PENNINGTON BORO","BRANDYWINE LIVING AT PENNINGTON","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"19",,"5",,"12",,,,,,,,"7",,"0",,"3",,"0",,,,,,,,,"20201224","NJ00579"
20201224,"NJ","MIDDLESEX","SOUTH BRUNSWICK","BRANDYWINE LIVING AT PRINCETON","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,"9",,,,,,,,"0",,"0",,"4",,"0",,,,,,,,,"20201224","NJ00590"
20201224,"NJ","OCEAN","BRICK TWP","BRANDYWINE LIVING AT THE GABLES","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"11",,"3",,"5",,,,,,,,"1",,"0",,"2",,"0",,,,,,,,,"20201224","NJ00583"
20201224,"NJ","MONMOUTH","SHREWSBURY TWP","BRANDYWINE LIVING AT THE SYCAMORE","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"7",,"1",,"9",,,,,,,,"5",,"1",,"6",,"0",,,,,,,,,"20201224","NJ00585"
20201224,"NJ","OCEAN","TOMS RIVER TWP","BRANDYWINE LIVING AT TOMS RIVER","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"5",,"1",,"6",,,,,,,,"0",,"0",,"3",,"0",,,,,,,,,"20201224","NJ00587"
20201224,"NJ","CAMDEN","VOORHEES TWP","BRANDYWINE LIVING AT VOORHEES","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"21",,,,"33",,,,,,,,"11",,"0",,"22",,"0",,,,,,,,,"20201224","NJ00589"
20201224,"NJ","MERCER","PRINCETON","BRANDYWINE LIVING SERENADE AT PRINCETON (FORMERLY ACORN GLEN)","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"19",,"7",,"7",,,,,,,,"3",,"0",,"3",,"0",,,,,,,,,"20201224","NJ00592"
20201224,"NJ","SOMERSET","BRIDGEWATER","BRIDGEWAY CARE AND REHABILITATION CENTER AT BRIDGEWATER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"315182",,,"OPEN",,"78",,"19",,"42",,,,,,,,"2",,"0",,"7",,"0",,,,,,,,,"20201224","NJ00082"
20201224,"NJ","SOMERSET","HILLSBOROUGH","BRIDGEWAY CARE AND REHABILITATION CENTER AT HILLSBOROUGH","UNCATEGORIZED LTC","NURSING HOME","Federal",,"315510",,,"OPEN",,"53",,"14",,"58",,,,,,,,"31",,"6",,"27",,"0",,,,,,,,,"20201224","NJ00083"
