"date","state","county","city","facility_name","facility_type_state","ctp_facility_category","state_fed_regulated","state_facility_id","facility_cms_id","date_outbreak_opened","date_outreak_closed","outbreak_status","resident_census","resident_positives","resident_probable","resident_deaths","resident_probable_deaths","staff_positive","staff_probable","staff_deaths","staff_probable_deaths","resident_staff_positives","resident_staff_probable_positives","resident_staff_deaths","resident_staff_probable_deaths","outbreak_resident_positives","outbreak_resident_probable","outbreak_resident_deaths","outbreak_resident_probable_deaths","outbreak_staff_positive","outbreak_staff_probable","outbreak_staff_deaths","outbreak_staff_probable_deaths","outbreak_resident_staff_positives","outbreak_resident_staff_probable_positives","outbreak_resident_staff_deaths","outbreak_resident_staff_probable_deaths","outbreak_residents_tested","staff_tested","personal_protective_equipment"
20201022,"WY","Converse",,"Douglas Care Center","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"1",,,,"2",,,,,,,,,,
20201029,"WY","Converse",,"Douglas Care Center","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"1",,,,"2",,,,,,,,,,
20201112,"WY","Converse",,"Douglas Care Center","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"1",,,,"4",,,,,,,,,,
20201029,"WY","Natrona",,"Elkhorn Rehabilitation Center","Rehabilitation Center","Other","State",,,,,"Closed",,"12",,,,"15",,,,,,,,,,,,,,,,,,,,,,
20201112,"WY","Natrona",,"Elkhorn Rehabilitation Center","Rehabilitation Center","Other","State",,,,,"Closed",,"12",,,,"15",,,,,,,,,,,,,,,,,,,,,,
20200827,"WY","Natrona",,"Elkhorn Rehabilitation Center","Rehabilitation Center","Other","State",,,,,"Closed",,,,,,,,,,,,,,"3",,,,"9",,,,,,,,,,
20200917,"WY","Natrona",,"Elkhorn Rehabilitation Center","Rehabilitation Center","Other","State",,,,,"Closed",,,,,,,,,,,,,,"9",,,,"13",,,,,,,,,,
20200924,"WY","Natrona",,"Elkhorn Rehabilitation Center","Rehabilitation Center","Other","State",,,,,"Closed",,,,,,,,,,,,,,"9",,,,"13",,,,,,,,,,
20201001,"WY","Natrona",,"Elkhorn Rehabilitation Center","Rehabilitation Center","Other","State",,,,,"Closed",,,,,,,,,,,,,,"9",,,,"13",,,,,,,,,,
20201008,"WY","Natrona",,"Elkhorn Rehabilitation Center","Rehabilitation Center","Other","State",,,,,"Open",,,,,,,,,,,,,,"12",,,,"15",,,,,,,,,,
20201015,"WY","Natrona",,"Elkhorn Rehabilitation Center","Rehabilitation Center","Other","State",,,,,"Closed",,,,,,,,,,,,,,"12",,,,"15",,,,,,,,,,
20201022,"WY","Natrona",,"Elkhorn Rehabilitation Center","Rehabilitation Center","Other","State",,,,,"Closed",,,,,,,,,,,,,,"12",,,,"15",,,,,,,,,,
20200924,"WY","Natrona",,"Garden Square","Assisted Living Facility","Assisted Living","State",,,,,"Open",,,,,,,,,,,,,,"2",,,,"3",,,,,,,,,,
20201001,"WY","Natrona",,"Garden Square","Assisted Living Facility","Assisted Living","State",,,,,"Open",,,,,,,,,,,,,,"2",,,,"3",,,,,,,,,,
20201008,"WY","Natrona",,"Garden Square","Assisted Living Facility","Assisted Living","State",,,,,"Open",,,,,,,,,,,,,,"3",,"1",,"6",,,,,,,,,,
20201015,"WY","Natrona",,"Garden Square","Assisted Living Facility","Assisted Living","State",,,,,"Open",,,,,,,,,,,,,,"5",,"1",,"6",,,,,,,,,,
20201022,"WY","Natrona",,"Garden Square","Assisted Living Facility","Assisted Living","State",,,,,"Open",,,,,,,,,,,,,,"5",,"1",,"6",,,,,,,,,,
20201112,"WY","Natrona",,"Garden Square","Assisted Living Facility","Assisted Living","State",,,,,"Closed",,"5",,"1",,"6",,,,,,,,,,,,,,,,,,,,,,
20201029,"WY","Natrona",,"Garden Square","Assisted Living Facility","Assisted Living","State",,,,,"Open",,,,,,,,,,,,,,"5",,"1",,"6",,,,,,,,,,
20200924,"WY","Goshen",,"Goshen Healthcare","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"3",,,,,,,,,,,,,,
20201001,"WY","Goshen",,"Goshen Healthcare","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"13",,,,"9",,,,,,,,,,
20201008,"WY","Goshen",,"Goshen Healthcare","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"14",,,,"11",,,,,,,,,,
20201015,"WY","Goshen",,"Goshen Healthcare","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"15",,,,"11",,,,,,,,,,
20201022,"WY","Goshen",,"Goshen Healthcare","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"15",,,,"11",,,,,,,,,,
20201029,"WY","Goshen",,"Goshen Healthcare","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"15",,"1",,"11",,,,,,,,,,
20201112,"WY","Goshen",,"Goshen Healthcare","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"17",,"1",,"13",,,,,,,,,,
20201008,"WY","Laramie",,"Granite Rehabilitation and Wellness","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"4",,,,"3",,,,,,,,,,
20201015,"WY","Laramie",,"Granite Rehabilitation and Wellness","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"4",,,,"3",,,,,,,,,,
20201022,"WY","Laramie",,"Granite Rehabilitation and Wellness","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"4",,,,"3",,,,,,,,,,
20201029,"WY","Laramie",,"Granite Rehabilitation and Wellness","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"4",,,,"3",,,,,,,,,,
20201112,"WY","Laramie",,"Granite Rehabilitation and Wellness","Nursing Home","Nursing Home",,,,,,"Closed",,,,,,,,,,,,,,"4",,,,"3",,,,,,,,,,
20201112,"WY","Laramie",,"Granite Rehabilitation and Wellness","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"2",,,,"10",,,,,,,,,,
20200924,"WY","Fremont",,"Homestead Assisted Living","Assisted Living Facility","Assisted Living","State",,,,,"Closed",,,,,,,,,,,,,,"2",,,,"3",,,,,,,,,,
20201001,"WY","Fremont",,"Homestead Assisted Living","Assisted Living Facility","Assisted Living","State",,,,,"Closed",,,,,,,,,,,,,,"3","1",,,"4",,,,,,,,,,
20201008,"WY","Fremont",,"Homestead Assisted Living","Assisted Living Facility","Assisted Living","State",,,,,"Open",,,,,,,,,,,,,,"3","1",,,"4",,,,,,,,,,
20201015,"WY","Fremont",,"Homestead Assisted Living","Assisted Living Facility","Assisted Living","State",,,,,"Open",,,,,,,,,,,,,,"3","1",,,"4",,,,,,,,,,
20201022,"WY","Fremont",,"Homestead Assisted Living","Assisted Living Facility","Assisted Living","State",,,,,"Open",,,,,,,,,,,,,,"3","1",,,"4",,,,,,,,,,
20201029,"WY","Fremont",,"Homestead Assisted Living","Assisted Living Facility","Assisted Living","State",,,,,"Open",,,,,,,,,,,,,,"3","1",,,"4",,,,,,,,,,
20201112,"WY","Fremont",,"Homestead Assisted Living","Assisted Living Facility","Assisted Living","State",,,,,"Open",,,,,,,,,,,,,,"5","1",,,"8",,,,,,,,,,
20201008,"WY","Albany",,"Laramie Care Center","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"2",,,,"4",,,,,,,,,,
20201015,"WY","Albany",,"Laramie Care Center","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"12",,"1",,"6",,,,,,,,,,
20201022,"WY","Albany",,"Laramie Care Center","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"12",,"1",,"10",,,,,,,,,,
20201029,"WY","Albany",,"Laramie Care Center","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"21",,"1",,"10",,,,,,,,,,
20201112,"WY","Albany",,"Laramie Care Center","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"21",,"1",,"17",,,,,,,,,,
20200827,"WY","Campbell",,"Legacy Living and Rehabilitation Center","Nursing Home","Nursing Home",,,,,,"Closed",,"1",,,,"1",,,,,,,,,,,,,,,,,,,,,,
20200917,"WY","Campbell",,"Legacy Living and Rehabilitation Center","Nursing Home","Nursing Home",,,,,,"Closed",,,,,,,,,,,,,,"1",,,,"1",,,,,,,,,,
20200924,"WY","Campbell",,"Legacy Living and Rehabilitation Center","Nursing Home","Nursing Home",,,,,,"Closed",,,,,,,,,,,,,,"1",,,,"1",,,,,,,,,,
20201001,"WY","Campbell",,"Legacy Living and Rehabilitation Center","Nursing Home","Nursing Home",,,,,,"Closed",,,,,,,,,,,,,,"1",,,,"1",,,,,,,,,,
20201008,"WY","Campbell",,"Legacy Living and Rehabilitation Center","Nursing Home","Nursing Home",,,,,,"Closed",,,,,,,,,,,,,,"2",,,,"3",,,,,,,,,,
20201015,"WY","Campbell",,"Legacy Living and Rehabilitation Center","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"2",,,,"3",,,,,,,,,,
20201022,"WY","Campbell",,"Legacy Living and Rehabilitation Center","Nursing Home","Nursing Home",,,,,,"Closed",,,,,,,,,,,,,,"1",,,,"1",,,,,,,,,,
20201022,"WY","Campbell",,"Legacy Living and Rehabilitation Center","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"2",,,,"3",,,,,,,,,,
20201029,"WY","Campbell",,"Legacy Living and Rehabilitation Center","Nursing Home","Nursing Home",,,,,,"Closed",,"1",,,,"1",,,,,,,,,,,,,,,,,,,,,,
20201112,"WY","Campbell",,"Legacy Living and Rehabilitation Center","Nursing Home","Nursing Home",,,,,,"Closed",,"1",,,,"1",,,,,,,,,,,,,,,,,,,,,,
20201029,"WY","Campbell",,"Legacy Living and Rehabilitation Center","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"2",,,,"3",,,,,,,,,,
20201112,"WY","Campbell",,"Legacy Living and Rehabilitation Center","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"8",,,,"20",,,,,,,,,,
20200827,"WY","Natrona",,"LifeCare of Casper","Nursing Home","Nursing Home",,,,,,"Closed",,"1",,"1",,,,,,,,,,,,,,,,,,,,,,,,
20200917,"WY","Natrona",,"LifeCare of Casper","Nursing Home","Nursing Home",,,,,,"Closed",,,,,,,,,,,,,,"1",,"1",,,,,,,,,,,,
20200924,"WY","Natrona",,"LifeCare of Casper","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"1",,"1",,,,,,,,,,,,
20201001,"WY","Natrona",,"LifeCare of Casper","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"1",,"1",,,,,,,,,,,,
20201008,"WY","Natrona",,"LifeCare of Casper","Nursing Home","Nursing Home",,,,,,"Closed",,,,,,,,,,,,,,"1",,"1",,,,,,,,,,,,
20201015,"WY","Natrona",,"LifeCare of Casper","Nursing Home","Nursing Home",,,,,,"Closed",,,,,,,,,,,,,,"1",,"1",,,,,,,,,,,,
20201022,"WY","Natrona",,"LifeCare of Casper","Nursing Home","Nursing Home",,,,,,"Closed",,,,,,,,,,,,,,"1",,"1",,,,,,,,,,,,
20201029,"WY","Natrona",,"LifeCare of Casper","Nursing Home","Nursing Home",,,,,,"Closed",,"1",,"1",,,,,,,,,,,,,,,,,,,,,,,,
20201112,"WY","Natrona",,"LifeCare of Casper","Nursing Home","Nursing Home",,,,,,"Closed",,"1",,"1",,,,,,,,,,,,,,,,,,,,,,,,
20201015,"WY","Laramie",,"LifeCare of Cheyenne","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"9",,,,"2",,,,,,,,,,
20201022,"WY","Laramie",,"LifeCare of Cheyenne","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"17",,"1",,"9",,,,,,,,,,
20201029,"WY","Laramie",,"LifeCare of Cheyenne","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"47",,"1",,"18",,,,,,,,,,
20201112,"WY","Laramie",,"LifeCare of Cheyenne","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"90",,"11",,"49",,,,,,,,,,
20201022,"WY","Converse",,"Mountain Lodge","Assisted Living Facility","Assisted Living","State",,,,,"Open",,,,,,,,,,,,,,"1",,,,"1",,,,,,,,,,
20201029,"WY","Converse ",,"Mountain Lodge","Assisted Living Facility","Assisted Living","State",,,,,"Open",,,,,,,,,,,,,,"1",,,,"1",,,,,,,,,,
20201112,"WY","Converse",,"Mountain Lodge","Assisted Living Facility","Assisted Living","State",,,,,"Open",,,,,,,,,,,,,,"2",,,,"5",,,,,,,,,,
20201112,"WY","Natrona",,"Mountain Place","Assisted Living Facility","Assisted Living","State",,,,,"Open",,,,,,,,,,,,,,"17",,"2",,"8",,,,,,,,,,
20200827,"WY","Big Horn",,"New Horizaons Care Center","Nursing Home","Nursing Home",,,,,,"Closed",,"1",,,,"2",,,,,,,,,,,,,,,,,,,,,,
20200917,"WY","Big Horn",,"New Horizaons Care Center","Nursing Home","Nursing Home",,,,,,"Closed",,,,,,,,,,,,,,"1",,,,"2",,,,,,,,,,
20200924,"WY","Big Horn",,"New Horizaons Care Center","Nursing Home","Nursing Home",,,,,,"Closed",,,,,,,,,,,,,,"1",,,,"2",,,,,,,,,,
20201001,"WY","Big Horn",,"New Horizaons Care Center","Nursing Home","Nursing Home",,,,,,"Closed",,,,,,,,,,,,,,"1",,,,"2",,,,,,,,,,
20201008,"WY","Big Horn",,"New Horizaons Care Center","Nursing Home","Nursing Home",,,,,,"Closed",,,,,,,,,,,,,,"1",,,,"2",,,,,,,,,,
20201015,"WY","Big Horn",,"New Horizons Care Center","Nursing Home","Nursing Home",,,,,,"Closed",,,,,,,,,,,,,,"1",,,,"2",,,,,,,,,,
20201015,"WY","Big Horn",,"New Horizons Care Center","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"9",,,,"4",,,,,,,,,,
20201022,"WY","Big Horn",,"New Horizons Care Center","Nursing Home","Nursing Home",,,,,,"Closed",,,,,,,,,,,,,,"1",,,,"2",,,,,,,,,,
20201022,"WY","Big Horn",,"New Horizons Care Center","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"16",,,,"2",,,,,,,,,,
20201029,"WY","Big Horn",,"New Horizons Care Center","Nursing Home","Nursing Home",,,,,,"Closed",,"1",,,,"2",,,,,,,,,,,,,,,,,,,,,,
20201112,"WY","Big Horn",,"New Horizons Care Center","Nursing Home","Nursing Home",,,,,,"Closed",,"1",,,,"2",,,,,,,,,,,,,,,,,,,,,,
20201029,"WY","Big Horn",,"New Horizons Care Center","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"16",,"5",,"2",,,,,,,,,,
20201112,"WY","Big Horn",,"New Horizons Care Center","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"29",,"5",,"19",,,,,,,,,,
20201112,"WY","Sweetwater",,"Sage View Care Center","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"4",,,,"9",,,,,,,,,,
20201015,"WY","Natrona",,"Shepherd of the Valley","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"2",,,,"4",,,,,,,,,,
20201022,"WY","Natrona",,"Shepherd of the Valley","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"30",,,,"13",,,,,,,,,,
20201029,"WY","Natrona",,"Shepherd of the Valley","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"38",,,,"15",,,,,,,,,,
20201112,"WY","Natrona",,"Shepherd of the Valley","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"88",,"15",,"57",,,,,,,,,,
20200827,"WY","Sheridan",,"Sheridan Manor","Nursing Home","Nursing Home",,,,,,"Closed",,"1",,,,,,,,,,,,,,,,,,,,,,,,,,
20200924,"WY","Sheridan",,"Sheridan Manor","Nursing Home","Nursing Home",,,,,,"Closed",,,,,,,,,,,,,,"1",,,,,,,,,,,,,,
20201001,"WY","Sheridan",,"Sheridan Manor","Nursing Home","Nursing Home",,,,,,"Closed",,,,,,,,,,,,,,"1",,,,,,,,,,,,,,
20201008,"WY"," Sheridan",,"Sheridan Manor","Nursing Home","Nursing Home",,,,,,"Closed",,,,,,,,,,,,,,"1",,,,,,,,,,,,,,
20201015,"WY","Sheridan",,"Sheridan Manor","Nursing Home","Nursing Home",,,,,,"Closed",,,,,,,,,,,,,,"1",,,,,,,,,,,,,,
20201022,"WY","Sheridan",,"Sheridan Manor","Nursing Home","Nursing Home",,,,,,"Closed",,,,,,,,,,,,,,"1",,,,,,,,,,,,,,
20201029,"WY"," Sheridan",,"Sheridan Manor","Nursing Home","Nursing Home",,,,,,"Closed",,"1",,,,,,,,,,,,,,,,,,,,,,,,,,
20201112,"WY","Sheridan",,"Sheridan Manor","Nursing Home","Nursing Home",,,,,,"Closed",,"1",,,,,,,,,,,,,,,,,,,,,,,,,,
20201112,"WY","Sheridan",,"Sheridan Manor","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"1",,,,"4",,,,,,,,,,
20200827,"WY","Fremont",,"Showboat Retiremnet Center","Assisted Living Facility","Assisted Living","State",,,,,"Open",,,,,,,,,,,,,,"17",,,,"6",,,,,,,,,,
20200917,"WY","Fremont",,"Showboat Retiremnet Center","Assisted Living Facility","Assisted Living","State",,,,,"Open",,,,,,,,,,,,,,"17",,,,"6",,,,,,,,,,
20200924,"WY","Fremont",,"Showboat Retiremnet Center","Assisted Living Facility","Assisted Living","State",,,,,"Open",,,,,,,,,,,,,,"17",,,,"6",,,,,,,,,,
20201001,"WY","Fremont",,"Showboat Retiremnet Center","Assisted Living Facility","Assisted Living","State",,,,,"Open",,,,,,,,,,,,,,"17",,,,"6",,,,,,,,,,
20201008,"WY","Fremont",,"Showboat Retiremnet Center","Assisted Living Facility","Assisted Living","State",,,,,"Open",,,,,,,,,,,,,,"17",,,,"6",,,,,,,,,,
20201015,"WY","Fremont",,"Showboat Retiremnet Center","Assisted Living Facility","Assisted Living","State",,,,,"Closed",,,,,,,,,,,,,,"17",,,,"6",,,,,,,,,,
20201022,"WY","Fremont",,"Showboat Retiremnet Center","Assisted Living Facility","Assisted Living","State",,,,,"Closed",,,,,,,,,,,,,,"17",,,,"6",,,,,,,,,,
20201029,"WY","Fremont",,"Showboat Retiremnet Center","Assisted Living Facility","Assisted Living","State",,,,,"Closed",,"17",,,,"6",,,,,,,,,,,,,,,,,,,,,,
20201112,"WY","Fremont",,"Showboat Retiremnet Center","Assisted Living Facility","Assisted Living","State",,,,,"Closed",,"17",,,,"6",,,,,,,,,,,,,,,,,,,,,,
20201112,"WY","Albany",,"Spring Wind","Assisted Living Facility","Assisted Living","State",,,,,"Open",,,,,,,,,,,,,,"1",,,,"6",,,,,,,,,,
20201001,"WY","Teton",,"St Johns Living Center","Nursing Home","Nursing Home",,,,,,"Closed",,,,,,,,,,,,,,"2",,,,,,,,,,,,,,
20201008,"WY","Teton",,"St Johns Living Center","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"8",,,,"3",,,,,,,,,,
20201015,"WY","Teton",,"St Johns Living Center","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"9",,,,"3",,,,,,,,,,
20201022,"WY","Teton",,"St Johns Living Center","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"9",,,,"4",,,,,,,,,,
20201029,"WY","Teton",,"St Johns Living Center","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"9",,,,"4",,,,,,,,,,
20201112,"WY","Teton",,"St Johns Living Center","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"9",,,,"5",,,,,,,,,,
20201015,"WY","Crook",,"Sundance Assisted Living","Assisted Living Facility","Assisted Living","State",,,,,"Open",,,,,,,,,,,,,,"9",,,,,,,,,,,,,,
20201022,"WY","Crook",,"Sundance Assisted Living","Assisted Living Facility","Assisted Living","State",,,,,"Open",,,,,,,,,,,,,,"9",,,,,,,,,,,,,,
20201029,"WY","Crook",,"Sundance Assisted Living","Assisted Living Facility","Assisted Living","State",,,,,"Open",,,,,,,,,,,,,,"11",,,,"3",,,,,,,,,,
20201112,"WY","Crook",,"Sundance Assisted Living","Assisted Living Facility","Assisted Living","State",,,,,"Open",,,,,,,,,,,,,,"11",,,,"3",,,,,,,,,,
20201015,"WY","Weston",,"Weston County Manor","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"2",,,,"4",,,,,,,,,,
20201022,"WY","Weston",,"Weston County Manor","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"3",,"1",,"4",,,,,,,,,,
20201029,"WY","Weston",,"Weston County Manor","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"5",,"1",,"4",,,,,,,,,,
20201112,"WY","Weston",,"Weston County Manor","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"5",,"1",,"4",,,,,,,,,,
20201008,"WY","Johnson ",,"Willow Creek","Assisted Living Facility","Assisted Living","State",,,,,"Open",,,,,,,,,,,,,,"4",,,,,,,,,,,,,,
20201015,"WY","Johnson",,"Willow Creek","Assisted Living Facility","Assisted Living","State",,,,,"Open",,,,,,,,,,,,,,"4",,,,,,,,,,,,,,
20201022,"WY","Johnson",,"Willow Creek","Assisted Living Facility","Assisted Living","State",,,,,"Open",,,,,,,,,,,,,,"7",,"1",,"2",,,,,,,,,,
20201112,"WY","Johnson",,"Willow Creek","Assisted Living Facility","Assisted Living","State",,,,,"Closed",,"7",,"1",,"2",,,,,,,,,,,,,,,,,,,,,,
20201029,"WY","Johnson ",,"Willow Creek","Assisted Living Facility","Assisted Living","State",,,,,"Open",,,,,,,,,,,,,,"7",,"1",,"2",,,,,,,,,,
20201112,"WY","Fremont",,"Wind River Rehabilitation and Wellness","Rehabilitation Center","Other","State",,,,,"Open",,,,,,,,,,,,,,"4",,,,"13",,,,,,,,,,
20200827,"WY","Washakie",,"Worland Healthcare and Rehabilitation Center","Nursing Home","Nursing Home",,,,,,"Closed",,"16",,"6",,"12",,,,,,,,,,,,,,,,,,,,,,
20200917,"WY","Washakie",,"Worland Healthcare and Rehabilitation Center","Nursing Home","Nursing Home",,,,,,"Closed",,,,,,,,,,,,,,"16",,"6",,"12",,,,,,,,,,
20200924,"WY","Washakie",,"Worland Healthcare and Rehabilitation Center","Nursing Home","Nursing Home",,,,,,"Closed",,,,,,,,,,,,,,"16",,"6",,"12",,,,,,,,,,
20201001,"WY","Washakie",,"Worland Healthcare and Rehabilitation Center","Nursing Home","Nursing Home",,,,,,"Open",,,,,,,,,,,,,,"16",,"6",,"12",,,,,,,,,,
20201008,"WY","Washakie ",,"Worland Healthcare and Rehabilitation Center","Nursing Home","Nursing Home",,,,,,"Closed",,,,,,,,,,,,,,"16",,"6",,"12",,,,,,,,,,
20201015,"WY","Washakie",,"Worland Healthcare and Rehabilitation Center","Nursing Home","Nursing Home",,,,,,"Closed",,,,,,,,,,,,,,"16",,"6",,"12",,,,,,,,,,
20201022,"WY","Washakie",,"Worland Healthcare and Rehabilitation Center","Nursing Home","Nursing Home",,,,,,"Closed",,"16",,"6",,"12",,,,,,,,,,,,,,,,,,,,,,
20201029,"WY","Washakie ",,"Worland Healthcare and Rehabilitation Center","Nursing Home","Nursing Home",,,,,,"Closed",,"16",,"6",,"12",,,,,,,,,,,,,,,,,,,,,,
20201112,"WY","Washakie",,"Worland Healthcare and Rehabilitation Center","Nursing Home","Nursing Home",,,,,,"Closed",,"16",,"6",,"12",,,,,,,,,,,,,,,,,,,,,,
20201119,"WY","Natrona",,"Elkhorn Rehabilitation Center","Other",,,,,,,"Closed",,"12",,,,"15",,,,,,,,,,,,,,,,,,,,,,
