"date","state","county","city","facility_name","facility_type_state","ctp_facility_category","state_fed_regulated","state_facility_id","facility_cms_id","date_outbreak_opened","date_outreak_closed","outbreak_status","resident_census","resident_positives","resident_probable","resident_deaths","resident_probable_deaths","staff_positive","staff_probable","staff_deaths","staff_probable_deaths","resident_staff_positives","resident_staff_probable_positives","resident_staff_deaths","resident_staff_probable_deaths","outbreak_resident_positives","outbreak_resident_probable","outbreak_resident_deaths","outbreak_resident_probable_deaths","outbreak_staff_positive","outbreak_staff_probable","outbreak_staff_deaths","outbreak_staff_probable_deaths","outbreak_resident_staff_positives","outbreak_resident_staff_probable_positives","outbreak_resident_staff_deaths","outbreak_resident_staff_probable_deaths","outbreak_residents_tested","staff_tested","personal_protective_equipment"
20201125,"MN","ST. LOUIS",,"AFTENRO HOME","UNCATEGORIZED LTC","Nursing Facility","Federal",,"24E355",,,,,"3",,"0",,"6",,,,,,,,,,,,,,,,,,,,,,
20201126,"MN","ST. LOUIS",,"AFTENRO HOME","UNCATEGORIZED LTC","Nursing Facility","Federal",,"24E355",,,"OPEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,
20201203,"MN","ST. LOUIS",,"AFTENRO HOME","UNCATEGORIZED LTC","Nursing Facility","Federal",,"24E355",,,"OPEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,
20201210,"MN","ST. LOUIS",,"AFTENRO HOME","UNCATEGORIZED LTC","Nursing Facility","Federal",,"24E355",,,"OPEN",,"3",,"0",,"10",,,,,,,,,,,,,,,,,,,,,,
20201217,"MN","ST. LOUIS",,"AFTENRO HOME","UNCATEGORIZED LTC","Nursing Facility","Federal",,"24E355",,,"OPEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,
20201224,"MN","ST. LOUIS",,"AFTENRO HOME","UNCATEGORIZED LTC","Nursing Facility","Federal",,"24E355",,,"OPEN",,"3",,"0",,"13",,,,,,,,,,,,,,,,,,,,,,
20201231,"MN","ST. LOUIS",,"AFTENRO HOME","UNCATEGORIZED LTC","Nursing Facility","Federal",,"24E355",,,"OPEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210107,"MN","ST. LOUIS",,"AFTENRO HOME","UNCATEGORIZED LTC","Nursing Facility","Federal",,"24E355",,,"OPEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210114,"MN","ST. LOUIS",,"AFTENRO HOME","UNCATEGORIZED LTC","Nursing Facility","Federal",,"24E355",,,"OPEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210121,"MN","ST. LOUIS",,"AFTENRO HOME","UNCATEGORIZED LTC","Nursing Facility","Federal",,"24E355",,,"OPEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210128,"MN","ST. LOUIS",,"AFTENRO HOME","UNCATEGORIZED LTC","Nursing Facility","Federal",,"24E355",,,,,"3",,"0",,"3",,,,,,,,,,,,,,,,,,,,,,
20210204,"MN","ST. LOUIS",,"AFTENRO HOME","UNCATEGORIZED LTC","Nursing Facility","Federal",,"24E355",,,,,"3",,"0",,"15",,,,,,,,,,,,,,,,,,,,,,
20210225,"MN","ST. LOUIS",,"AFTENRO HOME","UNCATEGORIZED LTC","Nursing Home","Federal ",,"24E355",,,,,"3",,"0",,"15",,,,,,,,,,,,,,,,,,,,,,
20210304,"MN","ST. LOUIS",,"AFTENRO HOME","UNCATEGORIZED LTC","Nursing Home","Federal",,"24E355",,,,,"3",,"0",,"15",,,,"18",,,,,,,,,,,,,,,,,,
20201119,"MN","AITKIN",,"AICOTA ASSISTED LIVING","UNCATEGORIZED LTC","Uncategorized LTC","State",," ",,,"OPEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,
20201125,"MN","AITKIN",,"AICOTA ASSISTED LIVING","UNCATEGORIZED LTC","Uncategorized LTC","State",," ",,,,,"3",,"1",,"0",,,,,,,,,,,,,,,,,,,,,,
20201126,"MN","AITKIN",,"AICOTA ASSISTED LIVING","UNCATEGORIZED LTC","Uncategorized LTC","State",," ",,,"OPEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,
20201203,"MN","AITKIN",,"AICOTA ASSISTED LIVING","UNCATEGORIZED LTC","Uncategorized LTC","State",," ",,,"OPEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,
20201210,"MN","AITKIN",,"AICOTA ASSISTED LIVING","UNCATEGORIZED LTC","Uncategorized LTC","State",," ",,,"OPEN",,"3",,"2",,"0",,,,,,,,,,,,,,,,,,,,,,
20201224,"MN","AITKIN",,"AICOTA ASSISTED LIVING","UNCATEGORIZED LTC","Uncategorized LTC","State",," ",,,,,"3",,"2",,"0",,,,,,,,,,,,,,,,,,,,,,
20210128,"MN","AITKIN",,"AICOTA ASSISTED LIVING","UNCATEGORIZED LTC","Uncategorized LTC","State",," ",,,,,"3",,"2",,"3",,,,,,,,,,,,,,,,,,,,,,
20210204,"MN","AITKIN",,"AICOTA ASSISTED LIVING","UNCATEGORIZED LTC","Uncategorized LTC","State",," ",,,,,"3",,"2",,"0",,,,,,,,,,,,,,,,,,,,,,
20210211,"MN","AITKIN",,"AICOTA ASSISTED LIVING","UNCATEGORIZED LTC","Uncategorized LTC","State",," ",,,,,"3",,"2",,"0",,,,,,,,,,,,,,,,,,,,,,
20210218,"MN","AITKIN",,"AICOTA ASSISTED LIVING","UNCATEGORIZED LTC","Uncategorized LTC","State",," ",,,,,"3",,"2",,"0",,,,,,,,,,,,,,,,,,,,,,
20210225,"MN","AITKIN",,"AICOTA ASSISTED LIVING","UNCATEGORIZED LTC","Uncategorized LTC","State",," ",,,,,"3",,"2",,"0",,,,,,,,,,,,,,,,,,,,,,
20210304,"MN","AITKIN",,"AICOTA ASSISTED LIVING","UNCATEGORIZED LTC","Uncategorized LTC","State",," ",,,,,"3",,"2",,"0",,,,"3",,,,,,,,,,,,,,,,,,
20201015,"MN","AITKIN",,"AICOTA HEALTH CARE CENTER","SKILLED NURSING","Nursing Home ","Federal ",,"245363",,,"OPEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,
20201022,"MN","AITKIN",,"AICOTA HEALTH CARE CENTER","SKILLED NURSING","Nursing Home ","Federal ",,"245363",,,"OPEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,
20201029,"MN","AITKIN",,"AICOTA HEALTH CARE CENTER","SKILLED NURSING","Nursing Home ","Federal ",,"245363",,,,,"4",,"1",,"2",,,,,,,,,,,,,,,,,,,,,,
20201105,"MN","AITKIN",,"AICOTA HEALTH CARE CENTER","SKILLED NURSING","Nursing Home ","Federal ",,"245363",,,"OPEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,
20201112,"MN","AITKIN",,"AICOTA HEALTH CARE CENTER","SKILLED NURSING","Nursing Home ","Federal ",,"245363",,,"OPEN",,"31",,"5",,"14",,,,,,,,,,,,,,,,,,,,,,
20201119,"MN","AITKIN",,"AICOTA HEALTH CARE CENTER","SKILLED NURSING","Nursing Home ","Federal ",,"245363",,,"OPEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,
20201125,"MN","AITKIN",,"AICOTA HEALTH CARE CENTER","SKILLED NURSING","Nursing Home ","Federal ",,"245363",,,,,"53",,"16",,"34",,,,,,,,,,,,,,,,,,,,,,
20201126,"MN","AITKIN",,"AICOTA HEALTH CARE CENTER","SKILLED NURSING","Nursing Home ","Federal ",,"245363",,,"OPEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,
20201203,"MN","AITKIN",,"AICOTA HEALTH CARE CENTER","SKILLED NURSING","Nursing Home ","Federal ",,"245363",,,"OPEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,
20201210,"MN","AITKIN",,"AICOTA HEALTH CARE CENTER","SKILLED NURSING","Nursing Home ","Federal ",,"245363",,,"OPEN",,"55",,"21",,"39",,,,,,,,,,,,,,,,,,,,,,
20201217,"MN","AITKIN",,"AICOTA HEALTH CARE CENTER","SKILLED NURSING","Nursing Home ","Federal ",,"245363",,,"OPEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,
20201224,"MN","AITKIN",,"AICOTA HEALTH CARE CENTER","SKILLED NURSING","Nursing Home ","Federal ",,"245363",,,"OPEN",,"55",,"21",,"42",,,,,,,,,,,,,,,,,,,,,,
20201231,"MN","AITKIN",,"AICOTA HEALTH CARE CENTER","SKILLED NURSING","Nursing Home ","Federal ",,"245363",,,"OPEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210107,"MN","AITKIN",,"AICOTA HEALTH CARE CENTER","SKILLED NURSING","Nursing Home ","Federal ",,"245363",,,"OPEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210114,"MN","AITKIN",,"AICOTA HEALTH CARE CENTER","SKILLED NURSING","Nursing Home ","Federal ",,"245363",,,"OPEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210128,"MN","AITKIN",,"AICOTA HEALTH CARE CENTER","SKILLED NURSING","Nursing Home ","Federal ",,"245363",,,,,"56",,"22",,"56",,,,,,,,,,,,,,,,,,,,,,
20210204,"MN","AITKIN",,"AICOTA HEALTH CARE CENTER","SKILLED NURSING","Nursing Home ","Federal ",,"245363",,,,,"56",,"22",,"43",,,,,,,,,,,,,,,,,,,,,,
20210211,"MN","AITKIN",,"AICOTA HEALTH CARE CENTER","SKILLED NURSING","Nursing Home ","Federal ",,"245363",,,,,"56",,"22",,"43",,,,,,,,,,,,,,,,,,,,,,
20210218,"MN","AITKIN",,"AICOTA HEALTH CARE CENTER","SKILLED NURSING","Nursing Home","Federal",,"245363",,,,,"56",,"22",,"43",,,,,,,,,,,,,,,,,,,,,,
20210225,"MN","AITKIN",,"AICOTA HEALTH CARE CENTER","UNCATEGORIZED LTC","Nursing Home","Federal ",,"245363",,,,,"56",,"22",,"43",,,,,,,,,,,,,,,,,,,,,,
20210304,"MN","AITKIN",,"AICOTA HEALTH CARE CENTER","UNCATEGORIZED LTC","Nursing Home","Federal",,"245363",,,,,"56",,"22",,"44",,,,"100",,,,,,,,,,,,,,,,,,
