"date","state","county","city","facility_name","facility_type_state","ctp_facility_category","state_fed_regulated","state_facility_id","facility_cms_id","date_outbreak_opened","date_outreak_closed","outbreak_status","resident_census","resident_positives","resident_probable","resident_deaths","resident_probable_deaths","staff_positive","staff_probable","staff_deaths","staff_probable_deaths","resident_staff_positives","resident_staff_probable_positives","resident_staff_deaths","resident_staff_probable_deaths","outbreak_resident_positives","outbreak_resident_probable","outbreak_resident_deaths","outbreak_resident_probable_deaths","outbreak_staff_positive","outbreak_staff_probable","outbreak_staff_deaths","outbreak_staff_probable_deaths","outbreak_resident_staff_positives","outbreak_resident_staff_probable_positives","outbreak_resident_staff_deaths","outbreak_resident_staff_probable_deaths","outbreak_residents_tested","staff_tested","personal_protective_equipment","last_recorded","ctp_id"
20200730,"ME","ANDROSCOGGIN COUNTY",,"CLOVER HEALTH CARE","LTC","NURSING HOME","Federal",,"205063",,,"CLOSED",,"5",,,,"20",,,,,,,,,,,,,,,,,,,,,,,,"ME00082"
20200730,"ME","YORK COUNTY",,"DURGIN PINES","LTC","NURSING HOME","Federal",,"205132",,,"CLOSED",,"2",,,,"4",,,,,,,,,,,,,,,,,,,,,,,,"ME00085"
20200730,"ME","FRANKLIN COUNTY",,"EDGEWOOD REHAB AND LIVING CENTER","LTC","NURSING HOME","Federal",,"205131",,,"CLOSED",,"17",,"1",,"5",,,,,,,,,,,,,,,,,,,,,,,,"ME00086"
20200730,"ME","CUMBERLAND COUNTY",,"FALMOUTH BY THE SEA","LTC","NURSING HOME","Federal",,"205112",,,"CLOSED",,"45",,"4",,"31",,,,,,,,,,,,,,,,,,,,,,,,"ME00087"
20200730,"ME","CUMBERLAND COUNTY",,"GRANITE BAY CARE","LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"1",,,,"4",,,,,,,,"1",,"0",,"4",,,,,,,,,,,,"ME00022"
20200730,"ME","CUMBERLAND COUNTY",,"MAINE VETERANS HOME","LTC","NURSING HOME","Federal",,"205127",,,"CLOSED",,"34",,"14",,"29",,,,,,,,,,,,,,,,,,,,,,,,"ME00091"
20200730,"ME","ANDROSCOGGIN COUNTY",,"MARSHWOOD CENTER","LTC","NURSING HOME","Federal",,"205072",,,"OPEN",,"13",,,,"8",,,,,,,,"13",,,,"8",,,,,,,,,,,,"ME00094"
20200730,"ME","ANDROSCOGGIN COUNTY",,"MONTELLO MANOR","LTC","NURSING HOME","Federal",,"205006",,,"CLOSED",,"2",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,"ME00095"
20200730,"ME","PENOBSCOT COUNTY",,"ORONO COMMONS","LTC","NURSING HOME","Federal",,"205031",,,"OPEN",,"4",,"2",,"4",,,,,,,,"4",,"2",,"4",,,,,,,,,,,,"ME00098"
20200730,"ME","CUMBERLAND COUNTY",,"PORTLAND CENTER FOR ASSISTED LIVING","LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"3",,,,"2",,,,,,,,"3",,,,"2",,,,,,,,,,,,"ME00114"
20200730,"ME","YORK COUNTY",,"SEAL ROCK HEALTHCARE","LTC","NURSING HOME","Federal",,"205103",,,"CLOSED",,"1",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,"ME00106"
20200730,"ME","CUMBERLAND COUNTY",,"SEDGEWOOD COMMONS","LTC","NURSING HOME","Federal",,"205159",,,"OPEN",,"28",,"8",,"14",,,,"15",,,,"28",,"8",,"14",,,,"15",,,,,,,,"ME00107"
20200730,"ME","CUMBERLAND COUNTY",,"SERENITY RESIDENTIAL","LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"2",,,,"4",,,,,,,,"2",,,,"4",,,,,,,,,,,,"ME00064"
20200730,"ME","CUMBERLAND COUNTY",,"SPRINGBROOK CENTER","LTC","NURSING HOME","Federal",,"205068",,,"OPEN",,"53",,"10",,"26",,,,,,,,"53",,"10",,"26",,,,,,,,,,,,"ME00109"
20200730,"ME","WALDO COUNTY",,"TALL PINES","LTC","NURSING HOME","Federal",,"205140",,,"CLOSED",,"31",,"13",,"11",,,,,,,,,,,,,,,,,,,,,,,,"ME00112"
20200730,"ME","CUMBERLAND COUNTY",,"THE CEDARS ASSISTED LIVING","LTC","NURSING HOME","Federal",,"205003",,,"CLOSED",,"12",,"4",,"6",,,,,,,,,,,,,,,,,,,,,,,,"ME00113"
20200730,"ME","CUMBERLAND COUNTY",,"THE MOORING ON FORESIDE","LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"2",,,,"4",,,,,,,,"2",,,,"4",,,,,,,,,,,,"ME00073"
20200806,"ME","CUMBERLAND COUNTY",,"MAINE VETERANS HOME","LTC","NURSING HOME","Federal",,"205127",,,"CLOSED",,"34",,"14",,"29",,,,,,,,,,,,,,,,,,,,,,,,"ME00091"
20200806,"ME","ANDROSCOGGIN COUNTY",,"MARSHWOOD CENTER","LTC","NURSING HOME","Federal",,"205072",,,"OPEN",,"13",,,,"8",,,,,,,,"13",,,,"8",,,,,,,,,,,,"ME00094"
20200806,"ME","ANDROSCOGGIN COUNTY",,"MONTELLO MANOR","LTC","NURSING HOME","Federal",,"205006",,,"CLOSED",,"2",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,"ME00095"
20200806,"ME","PENOBSCOT COUNTY",,"ORONO COMMONS","LTC","NURSING HOME","Federal",,"205031",,,"OPEN",,"4",,"2",,"4",,,,,,,,"4",,"2",,"4",,,,,,,,,,,,"ME00098"
20200806,"ME","CUMBERLAND COUNTY",,"PINE POINT CENTER","LTC","NURSING HOME","Federal",,"205070",,,"OPEN",,"2",,,,"2",,,,,,,,"2",,,,"2",,,,,,,,,,,,"ME00099"
20200806,"ME","CUMBERLAND COUNTY",,"PORTLAND CENTER FOR ASSISTED LIVING","LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"3",,,,"2",,,,,,,,"3",,,,"2",,,,,,,,,,,,"ME00114"
20200806,"ME","YORK COUNTY",,"SEAL ROCK HEALTHCARE","LTC","NURSING HOME","Federal",,"205103",,,"CLOSED",,"1",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,"ME00106"
20200806,"ME","CUMBERLAND COUNTY",,"SEDGEWOOD COMMONS","LTC","NURSING HOME","Federal",,"205159",,,"OPEN",,"28",,"8",,"14",,,,"15",,,,"28",,"8",,"14",,,,"15",,,,,,,,"ME00107"
20200806,"ME","CUMBERLAND COUNTY",,"SERENITY RESIDENTIAL","LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"2",,,,"4",,,,,,,,"2",,,,"4",,,,,,,,,,,,"ME00064"
20200806,"ME","CUMBERLAND COUNTY",,"SPRINGBROOK CENTER","LTC","NURSING HOME","Federal",,"205068",,,"OPEN",,"53",,"10",,"26",,,,,,,,"53",,"10",,"26",,,,,,,,,,,,"ME00109"
20200806,"ME","WALDO COUNTY",,"TALL PINES","LTC","NURSING HOME","Federal",,"205140",,,"CLOSED",,"31",,"13",,"11",,,,,,,,,,,,,,,,,,,,,,,,"ME00112"
20200806,"ME","CUMBERLAND COUNTY",,"THE CEDARS ASSISTED LIVING","LTC","NURSING HOME","Federal",,"205003",,,"CLOSED",,"12",,"4",,"6",,,,,,,,,,,,,,,,,,,,,,,,"ME00113"
20200806,"ME","CUMBERLAND COUNTY",,"THE MOORING ON FORESIDE","LTC","UNCATEGORIZED LTC","State",," ",,,"CLOSED",,"2",,,,"4",,,,,,,,,,,,,,,,,,,,,,,,"ME00073"
20200813,"ME","KENNEBEC COUNTY",,"AUGUSTA CENTER FOR HEALTH AND REHABILITATION","LTC","NURSING HOME","Federal",,"205077",,,"CLOSED",,"48",,"8",,"29",,,,,,,,,,,,,,,,,,,,,,,,"ME00080"
20200813,"ME","CUMBERLAND COUNTY",,"BARRON CENTER","LTC","NURSING HOME","Federal",,"205011",,,"CLOSED",,"1",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,"ME00081"
20200813,"ME","CUMBERLAND COUNTY",,"BIRCHWOODS AT CANCO","LTC","UNCATEGORIZED LTC","State",," ",,,"CLOSED",,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,"ME00006"
20200813,"ME","CUMBERLAND COUNTY",,"CAPE MEMORY CARE","LTC","UNCATEGORIZED LTC","State",," ",,,"CLOSED",,"61",,"6",,"24",,,,,,,,,,,,,,,,,,,,,,,,"ME00009"
20200813,"ME","ANDROSCOGGIN COUNTY",,"CLOVER HEALTH CARE","LTC","NURSING HOME","Federal",,"205063",,,"CLOSED",,"5",,,,"20",,,,,,,,,,,,,,,,,,,,,,,,"ME00082"
20200813,"ME","YORK COUNTY",,"DURGIN PINES","LTC","NURSING HOME","Federal",,"205132",,,"CLOSED",,"2",,,,"4",,,,,,,,,,,,,,,,,,,,,,,,"ME00085"
20200813,"ME","FRANKLIN COUNTY",,"EDGEWOOD REHAB AND LIVING CENTER","LTC","NURSING HOME","Federal",,"205131",,,"CLOSED",,"17",,"1",,"5",,,,,,,,,,,,,,,,,,,,,,,,"ME00086"
20200813,"ME","CUMBERLAND COUNTY",,"FALMOUTH BY THE SEA","LTC","NURSING HOME","Federal",,"205112",,,"CLOSED",,"45",,"4",,"31",,,,,,,,,,,,,,,,,,,,,,,,"ME00087"
20200813,"ME","CUMBERLAND COUNTY",,"GRANITE BAY CARE","LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"1",,,,"4",,,,,,,,"1",,"0",,"4",,,,,,,,,,,,"ME00022"
20200813,"ME","CUMBERLAND COUNTY",,"MAINE VETERANS HOME","LTC","NURSING HOME","Federal",,"205127",,,"CLOSED",,"34",,"14",,"29",,,,,,,,,,,,,,,,,,,,,,,,"ME00091"
20200813,"ME","ANDROSCOGGIN COUNTY",,"MARSHWOOD CENTER","LTC","NURSING HOME","Federal",,"205072",,,"OPEN",,"26",,,,"15",,,,,,,,"26",,,,"15",,,,,,,,,,,,"ME00094"
20200813,"ME","ANDROSCOGGIN COUNTY",,"MONTELLO MANOR","LTC","NURSING HOME","Federal",,"205006",,,"CLOSED",,"2",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,"ME00095"
20200813,"ME","PENOBSCOT COUNTY",,"ORONO COMMONS","LTC","NURSING HOME","Federal",,"205031",,,"OPEN",,"4",,"2",,"4",,,,,,,,"4",,"2",,"4",,,,,,,,,,,,"ME00098"
20200813,"ME","CUMBERLAND COUNTY",,"PINE POINT CENTER","LTC","NURSING HOME","Federal",,"205070",,,"OPEN",,"2",,,,"2",,,,,,,,"2",,,,"2",,,,,,,,,,,,"ME00099"
20200813,"ME","CUMBERLAND COUNTY",,"PORTLAND CENTER FOR ASSISTED LIVING","LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"3",,,,"2",,,,,,,,"3",,,,"2",,,,,,,,,,,,"ME00114"
20200813,"ME","YORK COUNTY",,"SEAL ROCK HEALTHCARE","LTC","NURSING HOME","Federal",,"205103",,,"OPEN",,"1",,,,"5",,,,,,,,"1",,,,"5",,,,,,,,,,,,"ME00106"
20200813,"ME","CUMBERLAND COUNTY",,"SEDGEWOOD COMMONS","LTC","NURSING HOME","Federal",,"205159",,,"OPEN",,"28",,"8",,"14",,,,"15",,,,"28",,"8",,"14",,,,"15",,,,,,,,"ME00107"
20200813,"ME","CUMBERLAND COUNTY",,"SERENITY RESIDENTIAL","LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"2",,,,"4",,,,,,,,"2",,,,"4",,,,,,,,,,,,"ME00064"
20200813,"ME","CUMBERLAND COUNTY",,"SPRINGBROOK CENTER","LTC","NURSING HOME","Federal",,"205068",,,"OPEN",,"53",,"10",,"26",,,,,,,,"53",,"10",,"26",,,,,,,,,,,,"ME00109"
20200813,"ME","WALDO COUNTY",,"TALL PINES","LTC","NURSING HOME","Federal",,"205140",,,"CLOSED",,"63",,"26",,"22",,,,,,,,,,,,,,,,,,,,,,,,"ME00112"
20200813,"ME","CUMBERLAND COUNTY",,"THE CEDARS ASSISTED LIVING","LTC","NURSING HOME","Federal",,"205003",,,"CLOSED",,"12",,"4",,"6",,,,,,,,,,,,,,,,,,,,,,,,"ME00113"
20200813,"ME","CUMBERLAND COUNTY",,"THE MOORING ON FORESIDE","LTC","UNCATEGORIZED LTC","State",," ",,,"CLOSED",,"4",,"1",,"8",,,,,,,,,,,,,,,,,,,,,,,,"ME00073"
20200820,"ME","KENNEBEC COUNTY",,"AUGUSTA CENTER FOR HEALTH AND REHABILITATION","LTC","NURSING HOME","Federal",,"205077",,,"CLOSED",,"48",,"8",,"29",,,,,,,,,,,,,,,,,,,,,,,,"ME00080"
20200820,"ME","CUMBERLAND COUNTY",,"BARRON CENTER","LTC","NURSING HOME","Federal",,"205011",,,"CLOSED",,"1",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,"ME00081"
20200820,"ME","CUMBERLAND COUNTY",,"BIRCHWOODS AT CANCO","LTC","UNCATEGORIZED LTC","State",," ",,,"CLOSED",,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,"ME00006"
20200820,"ME","CUMBERLAND COUNTY",,"CAPE MEMORY CARE","LTC","UNCATEGORIZED LTC","State",," ",,,"CLOSED",,"61",,"6",,"24",,,,,,,,,,,,,,,,,,,,,,,,"ME00009"
20200820,"ME","ANDROSCOGGIN COUNTY",,"CLOVER HEALTH CARE","LTC","NURSING HOME","Federal",,"205063",,,"CLOSED",,"5",,,,"20",,,,,,,,,,,,,,,,,,,,,,,,"ME00082"
20200820,"ME","YORK COUNTY",,"DURGIN PINES","LTC","NURSING HOME","Federal",,"205132",,,"CLOSED",,"2",,,,"4",,,,,,,,,,,,,,,,,,,,,,,,"ME00085"
20200820,"ME","FRANKLIN COUNTY",,"EDGEWOOD REHAB AND LIVING CENTER","LTC","NURSING HOME","Federal",,"205131",,,"CLOSED",,"17",,"1",,"5",,,,,,,,,,,,,,,,,,,,,,,,"ME00086"
20200820,"ME","CUMBERLAND COUNTY",,"FALMOUTH BY THE SEA","LTC","NURSING HOME","Federal",,"205112",,,"CLOSED",,"45",,"4",,"31",,,,,,,,,,,,,,,,,,,,,,,,"ME00087"
20200820,"ME","CUMBERLAND COUNTY",,"GRANITE BAY CARE","LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"1",,,,"4",,,,,,,,"1",,"0",,"4",,,,,,,,,,,,"ME00022"
20200820,"ME","CUMBERLAND COUNTY",,"MAINE VETERANS HOME","LTC","NURSING HOME","Federal",,"205127",,,"CLOSED",,"34",,"14",,"29",,,,,,,,,,,,,,,,,,,,,,,,"ME00091"
20200820,"ME","ANDROSCOGGIN COUNTY",,"MARSHWOOD CENTER","LTC","NURSING HOME","Federal",,"205072",,,"OPEN",,"26",,,,"15",,,,,,,,"26",,,,"15",,,,,,,,,,,,"ME00094"
20200820,"ME","ANDROSCOGGIN COUNTY",,"MONTELLO MANOR","LTC","NURSING HOME","Federal",,"205006",,,"CLOSED",,"2",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,"ME00095"
20200820,"ME","PENOBSCOT COUNTY",,"ORONO COMMONS","LTC","NURSING HOME","Federal",,"205031",,,"OPEN",,"4",,"2",,"4",,,,,,,,"4",,"2",,"4",,,,,,,,,,,,"ME00098"
20200820,"ME","CUMBERLAND COUNTY",,"PINE POINT CENTER","LTC","NURSING HOME","Federal",,"205070",,,"OPEN",,"2",,,,"2",,,,,,,,"2",,,,"2",,,,,,,,,,,,"ME00099"
20200820,"ME","CUMBERLAND COUNTY",,"PORTLAND CENTER FOR ASSISTED LIVING","LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"3",,,,"2",,,,,,,,"3",,,,"2",,,,,,,,,,,,"ME00114"
20200820,"ME","YORK COUNTY",,"SEAL ROCK HEALTHCARE","LTC","NURSING HOME","Federal",,"205103",,,"OPEN",,"1",,,,"5",,,,,,,,"1",,,,"5",,,,,,,,,,,,"ME00106"
20200820,"ME","CUMBERLAND COUNTY",,"SEDGEWOOD COMMONS","LTC","NURSING HOME","Federal",,"205159",,,"OPEN",,"28",,"8",,"14",,,,"15",,,,"28",,"8",,"14",,,,"15",,,,,,,,"ME00107"
20200820,"ME","CUMBERLAND COUNTY",,"SERENITY RESIDENTIAL","LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,"2",,,,"4",,,,,,,,"2",,,,"4",,,,,,,,,,,,"ME00064"
20200820,"ME","CUMBERLAND COUNTY",,"SPRINGBROOK CENTER","LTC","NURSING HOME","Federal",,"205068",,,"OPEN",,"53",,"10",,"26",,,,,,,,"53",,"10",,"26",,,,,,,,,,,,"ME00109"
20200820,"ME","WALDO COUNTY",,"TALL PINES","LTC","NURSING HOME","Federal",,"205140",,,"CLOSED",,"31",,"13",,"11",,,,,,,,,,,,,,,,,,,,,,,,"ME00112"
20200820,"ME","CUMBERLAND COUNTY",,"THE CEDARS ASSISTED LIVING","LTC","NURSING HOME","Federal",,"205003",,,"CLOSED",,"12",,"4",,"6",,,,,,,,,,,,,,,,,,,,,,,,"ME00113"
