"date","state","county","city","facility_name","facility_type_state","ctp_facility_category","state_fed_regulated","state_facility_id","facility_cms_id","date_outbreak_opened","date_outreak_closed","outbreak_status","resident_census","resident_positives","resident_probable","resident_deaths","resident_probable_deaths","staff_positive","staff_probable","staff_deaths","staff_probable_deaths","resident_staff_positives","resident_staff_probable_positives","resident_staff_deaths","resident_staff_probable_deaths","outbreak_resident_positives","outbreak_resident_probable","outbreak_resident_deaths","outbreak_resident_probable_deaths","outbreak_staff_positive","outbreak_staff_probable","outbreak_staff_deaths","outbreak_staff_probable_deaths","outbreak_resident_staff_positives","outbreak_resident_staff_probable_positives","outbreak_resident_staff_deaths","outbreak_resident_staff_probable_deaths","outbreak_residents_tested","staff_tested","personal_protective_equipment"
20200917,"PA","BUCKS","WARMINSTER","ANN'S CHOICE","Long-Term Care",,,"19000000",,,,,"60","0",,"0",,"6",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","CAMBRIA","JOHNSTOWN","ARBUTUS PARK MANOR","Long-Term Care",,,"12002",,,,,"116","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","MONTGOMERY","PLYMOUTH MEETING","ARISTACARE AT MEADOW SPRINGS","Long-Term Care",,,"393602",,,,,"139","11",,"*",,"25",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","CRAWFORD","MEADVILLE","ARISTACARE AT PARK AVENUE","Long-Term Care",,,"131702",,,,,"135","*",,"0",,"*",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","MONTGOMERY","AMBLER","ARTMAN LUTHERAN HOME","Long-Term Care",,,"11102",,,,,"53","No data",,"No data",,"No data",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","ALLEGHENY","PITTSBURGH","ASBURY HEALTH CENTER","Long-Term Care",,,"132602",,,,,"120","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","BRADFORD","ATHENS","ATHENS HEALTH AND REHABILITATION CENTER","Long-Term Care",,,"24000000",,,,,"62","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","BUCKS","LANGHORNE","ATTLEBORO NSG AND REHAB CTR","Long-Term Care",,,"14002",,,,,"107","77",,"15",,"37",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","LAWRENCE","NEW CASTLE","AVALON PLACE","Long-Term Care",,,"194102",,,,,"65","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","MERCER","MERCER","AVALON SPRINGS PLACE","Long-Term Care",,,"132402",,,,,"73","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","LACKAWANNA","CARBONDALE","AVENTURA AT CREEKSIDE","Long-Term Care",,,"67702",,,,,"63","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","CHESTER","WEST CHESTER","AVENTURA AT PEMBROOKE","Long-Term Care",,,"230602",,,,,"97","45",,"16",,"18",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","DELAWARE","PROSPECT PARK","AVENTURA AT PROSPECT","Long-Term Care",,,"162502",,,,,"111","51",,"20",,"24",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","PHILADELPHIA","PHILADELPHIA","BALA NURSING AND RETIREMENT CENTER","Long-Term Care",,,"41402",,,,,"121","No data",,"No data",,"No data",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","ALLEGHENY","PITTSBURGH","BALDWIN HEALTH CENTER","Long-Term Care",,,"26702",,,,,"153","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","ERIE","ERIE","BALL PAVILION, THE","Long-Term Care",,,"540302",,,,,"57","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","ALLEGHENY","PITTSBURGH","BAPTIST HOMES OF WESTERN PENNSYLVANIA","Long-Term Care",,,"280102",,,,,"100","0",,"0",,"6",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","CHESTER","WEST CHESTER","BARCLAY FRIENDS","Long-Term Care",,,"92702",,,,,"64","37",,"17",,"18",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","SUSQUEHANNA","SUSQUEHANNA","BARNES-KASSON COUNTY HOSPITAL SNF","Long-Term Care",,,"20502",,,,,"41","39",,"12",,"21",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","INDIANA","INDIANA","BEACON RIDGE, A CHOICE COMMUNITY","Long-Term Care",,,"33102",,,,,"89","6",,"0",,"10",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","MONTGOMERY","BRYN MAWR","BEAUMONT AT BRYN MAWR","Long-Term Care",,,"26802",,,,,"28","No data",,"No data",,"No data",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","BEAVER","ALIQUIPPA","BEAVER HEALTHCARE AND REHABILITATION CENTER","Long-Term Care",,,"70702",,,,,"50","39",,"13",,"20",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","BEAVER","BEAVER FALLS","BEAVER VALLEY HEALTHCARE AND REHABILITATION CENTER","Long-Term Care",,,"50402",,,,,"93","35",,"*",,"18",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","WESTMORELAND","LOWER BURRELL","BELAIR HEALTHCARE AND REHABILITATION CENTER","Long-Term Care",,,"21002",,,,,"78","76",,"10",,"9",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","BUCKS","QUAKERTOWN","BELLE HAVEN HEALTHCARE AND REHABILITATION CENTER","Long-Term Care",,,"24302",,,,,"49","31",,"9",,"*",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","PIKE","MILFORD","BELLE REVE HEALTH CARE CENTER","Long-Term Care",,,"60000000",,,,,,"No data",,"No data",,"No data",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","CHESTER","WEST CHESTER","BELLINGHAM PARK LANE","Long-Term Care",,,"1150201",,,,,,"No data",,"No data",,"No data",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","DELAWARE","CHESTER","BELVEDERE CENTER, GENESIS HEALTHCARE, THE","Long-Term Care",,,"24202",,,,,"105","70",,"17",,"34",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","BERKS","LEESPORT","BERKS HEIM NURSING & REHABILITATION","Long-Term Care",,,"21202",,,,,"303","No data",,"No data",,"No data",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","BERKS","READING","BERKSHIRE CENTER","Long-Term Care",,,"44502",,,,,"103","No data",,"No data",,"No data",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","COLUMBIA","BERWICK","BERWICK RETIREMENT VILLAGE NURSING HOME","Long-Term Care",,,"281102",,,,,,"No data",,"No data",,"No data",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","CUMBERLAND","MECHANICSBURG","BETHANY VILLAGE RETIREMENT CENTER","Long-Term Care",,,"24402",,,,,"68","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","WESTMORELAND","LIGONIER","BETHLEN HOME OF THE HUNGARIAN REFORMED FEDERATION OF AMERICA","Long-Term Care",,,"21402",,,,,,"No data",,"No data",,"No data",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","LUZERNE","NANTICOKE","BIRCHWOOD HEALTHCARE AND REHABILITATION CENTER","Long-Term Care",,,"26402",,,,,"95","38",,"8",,"*",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","COLUMBIA","BLOOMSBURG","BLOOMSBURG CARE AND REHABILITATION CENTER","Long-Term Care",,,"130602",,,,,"96","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","LUZERNE","STILLWATER","BONHAM NURSING CENTER","Long-Term Care",,,"22802",,,,,"64","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","BRADFORD","TROY","BRADFORD COUNTY MANOR","Long-Term Care",,,"22302",,,,,"142","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","MCKEAN","BRADFORD","BRADFORD ECUMENICAL HOME INC","Long-Term Care",,,"281402",,,,,"90","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","MCKEAN","BRADFORD","BRADFORD MANOR","Long-Term Care",,,"282702",,,,,"83","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","CHESTER","WEST CHESTER","BRANDYWINE HALL","Long-Term Care",,,"23902",,,,,"131","116",,"30",,"29",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","LANCASTER","LITITZ","BRETHREN VILLAGE","Long-Term Care",,,"282602",,,,,"96","15",,"7",,"11",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","BUCKS","DOYLESTOWN","BRIARLEAF NSG AND CONV CENTER","Long-Term Care",,,"331402",,,,,"130","95",,"20",,"12",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","ALLEGHENY","BRIDGEVILLE","BRIDGEVILLE REHABILITATION & CARE CENTER","Long-Term Care",,,"125402",,,,,"151","*",,"0",,"*",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","BEAVER","BEAVER","BRIGHTON REHABILITATION AND WELLNESS CENTER","Long-Term Care",,,"20802",,,,,"336","333",,"73",,"115",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","DELAWARE","GLEN MILLS","BRINTON MANOR NURSING AND REHABILITATION CENTER","Long-Term Care",,,"33502",,,,,"53","No data",,"No data",,"No data",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","TIOGA","WELLSBORO","BROAD ACRES HEALTH AND REHABILITATION CENTER","Long-Term Care",,,"22702",,,,,"103","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","SCHUYLKILL","FRACKVILLE","BROAD MOUNTAIN HEALTH & REHABILITATION CENTER","Long-Term Care",,,"282802",,,,,"95","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","JUNIATA","MIFFLINTOWN","BROOKLINE MANOR AND REHABILITATIVE SERVICES","Long-Term Care",,,"22902",,,,,"69","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","MONROE","EFFORT","BROOKMONT HEALTHCARE CENTER, LLC","Long-Term Care",,,"23002",,,,,"83","51",,"10",,"22",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","MONTGOMERY","ROSLYN","BROOKSIDE HEALTHCARE AND REHABILITATION CENTER","Long-Term Care",,,"181502",,,,,"78","48",,"16",,"23",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","FRANKLIN","CHAMBERSBURG","BROOKVIEW HEALTH CARE CENTER","Long-Term Care",,,"132202",,,,,"54","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","DELAWARE","BROOMALL","BROOMALL MANOR","Long-Term Care",,,"23102",,,,,"62","40",,"6",,"16",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","DELAWARE","BROOMALL","BROOMALL REHABILITATION AND NURSING CENTER","Long-Term Care",,,"180802",,,,,"154","No data",,"No data",,"No data",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","DELAWARE","BRYN MAWR","BRYN MAWR EXTENDED CARE CENTER","Long-Term Care",,,"32002",,,,,"125","25",,"7",,"8",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","DELAWARE","BRYN MAWR","BRYN MAWR TERRACE, THE","Long-Term Care",,,"23402",,,,,"32","10",,"6",,"8",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","BUCKS","NEWTOWN","BUCKINGHAM VALLEY NURSING AND REHABILITATION CENTER","Long-Term Care",,,"23502",,,,,"94","54",,"9",,"24",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","CLINTON","RENOVO","BUCKTAIL MEDICAL CENTER","Long-Term Care",,,"549602",,,,,"25","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","UNION","LEWISBURG","BUFFALO VALLEY LUTHERAN VILLAGE","Long-Term Care",,,"23602",,,,,"97","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","LANCASTER","LANCASTER","CALVARY FELLOWSHIP HOMES INC","Long-Term Care",,,"30102",,,,,"44","0",,"0",,"*",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","CAMBRIA","EBENSBURG","CAMBRIA CARE CENTER","Long-Term Care",,,"30202",,,,,"239","12",,"0",,"36",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","ALLEGHENY","PITTSBURGH","CANTERBURY PLACE","Long-Term Care",,,"50702",,,,,"69","30",,"8",,"8",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","LACKAWANNA","CARBONDALE","CARBONDALE NURSING & REHABILITATION CENTER","Long-Term Care",,,"30702",,,,,"79","81",,"22",,"11",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","PHILADELPHIA","PHILADELPHIA","CARE PAVILION NURSING AND REHABILITATION CENTER","Long-Term Care",,,"292002",,,,,"295","No data",,"No data",,"No data",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","PHILADELPHIA","PHILADELPHIA","CARING HEART REHABILITATION AND NURSING CENTER","Long-Term Care",,,"191802",,,,,"232","60",,"23",,"31",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","ALLEGHENY","CORAOPOLIS","CARING HEIGHTS COMMUNITY CARE AND REHABILITATION CENTER","Long-Term Care",,,"198602",,,,,"85","39",,"29",,"30",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","VENANGO","FRANKLIN","CARING PLACE, THE","Long-Term Care",,,"17102",,,,,"76","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","TIOGA","WELLSBORO","CARLETON HEALTHCARE AND REHABILITATION CENTER","Long-Term Care",,,"80802",,,,,"18","*",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","PHILADELPHIA","PHILADELPHIA","CATHEDRAL VILLAGE","Long-Term Care",,,"30402",,,,,"96","22",,"*",,"30",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","LEBANON","LEBANON","CEDAR HAVEN HEALTHCARE CENTER","Long-Term Care",,,"290702",,,,,"236","31",,"14",,"33",,,,,,,,,,,,,,,,,,,,,,
20200917,"PA","LEHIGH","ALLENTOWN","CEDARBROOK SENIOR CARE AND REHABILITATION - Allentown Campus","Long-Term Care",,,"550102",,,,,"334","244",,"81",,"124",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","ERIE","ERIE","ABINGTON CREST HEALTHCARE AND REHABILITATION CENTER",,,,"181302",,,,,"37","No data",,"No data",,"No data",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","LACKAWANNA","CLARKS SUMMIT","ABINGTON MANOR",,,,"53202",,,,,"101","*",,"0",,"*",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","MONTGOMERY","NORTH WALES","ABRAMSON RESIDENCE",,,,"9130200",,,,,"302","103",,"34",,"25",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","MONTGOMERY","WYNNEWOOD","ABRAMSON SENIOR CARE AT LANKENAU MEDICAL CENTER",,,,"120402",,,,,"27","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","LUZERNE","WILKES BARRE","ALLIED SERVICES CENTER CITY SKILLED NURISNG",,,,"600602",,,,,"41","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","LUZERNE","WILKES-BARRE","ALLIED SERVICES MEADE STREET SKILLED NURSING",,,,"384202",,,,,"103","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","LACKAWANNA","SCRANTON","ALLIED SERVICES SKILLED NURSING CENTER",,,,"11902",,,,,"222","193",,"55",,"48",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","LACKAWANNA","SCRANTON","ALLIED SERVICES TRANSITIONAL REHABILITATION UNIT",,,,"1690201",,,,,"28","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","BLAIR","ALTOONA","ALTOONA CENTER FOR NURSING CARE",,,,"65402",,,,,"96","*",,"0",,"5",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","MONTGOMERY","AMBLER","AMBLER EXTENDED CARE CENTER",,,,"10802",,,,,"85","35",,"10",,"25",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","BUCKS","WARMINSTER","ANN'S CHOICE",,,,"18860201",,,,,"65","0",,"0",,"6",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","CAMBRIA","JOHNSTOWN","ARBUTUS PARK MANOR",,,,"12002",,,,,"110","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","MONTGOMERY","PLYMOUTH MEETING","ARISTACARE AT MEADOW SPRINGS",,,,"393602",,,,,,"No data",,"No data",,"No data",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","CRAWFORD","MEADVILLE","ARISTACARE AT PARK AVENUE",,,,"131702",,,,,"131","*",,"0",,"*",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","MONTGOMERY","AMBLER","ARTMAN LUTHERAN HOME",,,,"11102",,,,,"51","No data",,"No data",,"No data",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","ALLEGHENY","PITTSBURGH","ASBURY HEALTH CENTER",,,,"132602",,,,,"117","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","BRADFORD","ATHENS","ATHENS HEALTH AND REHABILITATION CENTER",,,,"24210201",,,,,,"No data",,"No data",,"No data",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","BUCKS","LANGHORNE","ATTLEBORO NSG AND REHAB CTR",,,,"14002",,,,,"118","57",,"12",,"31",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","LAWRENCE","NEW CASTLE","AVALON PLACE",,,,"194102",,,,,"63","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","MERCER","MERCER","AVALON SPRINGS PLACE",,,,"132402",,,,,"76","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","LACKAWANNA","CARBONDALE","AVENTURA AT CREEKSIDE",,,,"67702",,,,,"65","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","CHESTER","WEST CHESTER","AVENTURA AT PEMBROOKE",,,,"230602",,,,,"97","45",,"16",,"18",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","DELAWARE","PROSPECT PARK","AVENTURA AT PROSPECT",,,,"162502",,,,,"108","50",,"20",,"23",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","PHILADELPHIA","PHILADELPHIA","BALA NURSING AND RETIREMENT CENTER",,,,"41402",,,,,"123","No data",,"No data",,"No data",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","ALLEGHENY","PITTSBURGH","BALDWIN HEALTH CENTER",,,,"26702",,,,,"162","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","ERIE","ERIE","BALL PAVILION, THE",,,,"540302",,,,,"55","0",,"0",,"*",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","ALLEGHENY","PITTSBURGH","BAPTIST HOMES OF WESTERN PENNSYLVANIA",,,,"280102",,,,,"102","0",,"0",,"5",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","CHESTER","WEST CHESTER","BARCLAY FRIENDS",,,,"92702",,,,,"63","37",,"17",,"18",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","SUSQUEHANNA","SUSQUEHANNA","BARNES-KASSON COUNTY HOSPITAL SNF",,,,"20502",,,,,"40","39",,"12",,"21",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","INDIANA","INDIANA","BEACON RIDGE, A CHOICE COMMUNITY",,,,"33102",,,,,"91","6",,"0",,"5",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","MONTGOMERY","BRYN MAWR","BEAUMONT AT BRYN MAWR",,,,"26802",,,,,,"No data",,"No data",,"No data",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","BEAVER","ALIQUIPPA","BEAVER HEALTHCARE AND REHABILITATION CENTER",,,,"70702",,,,,"44","39",,"13",,"20",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","BEAVER","BEAVER FALLS","BEAVER VALLEY HEALTHCARE AND REHABILITATION CENTER",,,,"50402",,,,,"98","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","WESTMORELAND","LOWER BURRELL","BELAIR HEALTHCARE AND REHABILITATION CENTER",,,,"21002",,,,,"80","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","BUCKS","QUAKERTOWN","BELLE HAVEN HEALTHCARE AND REHABILITATION CENTER",,,,"24302",,,,,"48","No data",,"No data",,"No data",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","PIKE","MILFORD","BELLE REVE HEALTH CARE CENTER",,,,"60010200",,,,,,"No data",,"No data",,"No data",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","CHESTER","WEST CHESTER","BELLINGHAM PARK LANE",,,,"1150201",,,,,,"No data",,"No data",,"No data",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","DELAWARE","CHESTER","BELVEDERE CENTER, GENESIS HEALTHCARE, THE",,,,"24202",,,,,"104","70",,"18",,"34",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","BERKS","LEESPORT","BERKS HEIM NURSING & REHABILITATION",,,,"21202",,,,,"306","No data",,"No data",,"No data",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","BERKS","READING","BERKSHIRE CENTER",,,,"44502",,,,,"98","No data",,"No data",,"No data",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","COLUMBIA","BERWICK","BERWICK RETIREMENT VILLAGE NURSING HOME",,,,"281102",,,,,"105","No data",,"No data",,"No data",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","CUMBERLAND","MECHANICSBURG","BETHANY VILLAGE RETIREMENT CENTER",,,,"24402",,,,,"67","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","WESTMORELAND","LIGONIER","BETHLEN HOME OF THE HUNGARIAN REFORMED FEDERATION OF AMERICA",,,,"21402",,,,,,"No data",,"No data",,"No data",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","LUZERNE","NANTICOKE","BIRCHWOOD HEALTHCARE AND REHABILITATION CENTER",,,,"26402",,,,,"91","No data",,"No data",,"No data",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","COLUMBIA","BLOOMSBURG","BLOOMSBURG CARE AND REHABILITATION CENTER",,,,"130602",,,,,"98","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","LUZERNE","STILLWATER","BONHAM NURSING CENTER",,,,"22802",,,,,"66","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","BRADFORD","TROY","BRADFORD COUNTY MANOR",,,,"22302",,,,,"137","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","MCKEAN","BRADFORD","BRADFORD ECUMENICAL HOME INC",,,,"281402",,,,,"93","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","MCKEAN","BRADFORD","BRADFORD MANOR",,,,"282702",,,,,"86","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","CHESTER","WEST CHESTER","BRANDYWINE HALL",,,,"23902",,,,,"134","116",,"30",,"29",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","LANCASTER","LITITZ","BRETHREN VILLAGE",,,,"282602",,,,,,"No data",,"No data",,"No data",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","BUCKS","DOYLESTOWN","BRIARLEAF NSG AND CONV CENTER",,,,"331402",,,,,"132","95",,"20",,"11",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","ALLEGHENY","BRIDGEVILLE","BRIDGEVILLE REHABILITATION & CARE CENTER",,,,"125402",,,,,"138","*",,"0",,"*",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","BEAVER","BEAVER","BRIGHTON REHABILITATION AND WELLNESS CENTER",,,,"20802",,,,,"321","332",,"73",,"115",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","DELAWARE","GLEN MILLS","BRINTON MANOR NURSING AND REHABILITATION CENTER",,,,"33502",,,,,"55","No data",,"No data",,"No data",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","TIOGA","WELLSBORO","BROAD ACRES HEALTH AND REHABILITATION CENTER",,,,"22702",,,,,"105","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","SCHUYLKILL","FRACKVILLE","BROAD MOUNTAIN HEALTH & REHABILITATION CENTER",,,,"282802",,,,,"94","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
20200824,"PA","JUNIATA","MIFFLINTOWN","BROOKLINE MANOR AND REHABILITATIVE SERVICES",,,,"22902",,,,,"70","0",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,
