"date","state","county","city","facility_name","facility_type_state","ctp_facility_category","state_fed_regulated","state_facility_id","facility_cms_id","date_outbreak_opened","date_outreak_closed","outbreak_status","resident_census","resident_positives","resident_probable","resident_deaths","resident_probable_deaths","staff_positive","staff_probable","staff_deaths","staff_probable_deaths","resident_staff_positives","resident_staff_probable_positives","resident_staff_deaths","resident_staff_probable_deaths","outbreak_resident_positives","outbreak_resident_probable","outbreak_resident_deaths","outbreak_resident_probable_deaths","outbreak_staff_positive","outbreak_staff_probable","outbreak_staff_deaths","outbreak_staff_probable_deaths","outbreak_resident_staff_positives","outbreak_resident_staff_probable_positives","outbreak_resident_staff_deaths","outbreak_resident_staff_probable_deaths","outbreak_residents_tested","staff_tested","personal_protective_equipment","last_recorded","ctp_id"
20200806,"ID","OWYHEE","HOMEDALE","OWYHEE HEALTH & REHAB","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135087",,,"OPEN",,,,,,,,,,"3",,"0",,,,,,,,,,,,,,,,,,"ID00651"
20200813,"ID","ADA","STAR","AUTUMN COVE","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"5",,"1",,,,,,,,,,,,,,,,,,"ID00068"
20200813,"ID","FREMONT","ST. ANTHONY","HOMESTEAD - ST. ANTHONY","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"1",,"0",,,,,,,,,,,,,,,,,,"ID00780"
20200813,"ID","OWYHEE","HOMEDALE","OWYHEE HEALTH & REHAB","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135087",,,"OPEN",,,,,,,,,,"8",,"0",,,,,,,,,,,,,,,,,,"ID00651"
20200820,"ID","ADA","STAR","AUTUMN COVE","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"5",,"1",,,,,,,,,,,,,,,,,,"ID00068"
20200820,"ID","SHOSHONE","SILVERTON","GOOD SAMARITAN SOCIETY – SILVER WOOD VILLAGE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135058",,,"OPEN",,,,,,,,,,"8",,"0",,,,,,,,,,,,,,,,,,"ID00594"
20200820,"ID","FREMONT","ST. ANTHONY","HOMESTEAD – ST. ANTHONY","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"1",,"0",,,,,,,,,,,,,,,,,,"ID00780"
20200820,"ID","SHOSHONE","KELLOGG","MOUNTAIN VALLEY OF CASCADIA","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135065",,,"OPEN",,,,,,,,,,"8",,"0",,,,,,,,,,,,,,,,,,"ID00645"
20200820,"ID","OWYHEE","HOMEDALE","OWYHEE HEALTH & REHAB","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135087",,,"OPEN",,,,,,,,,,"8",,"0",,,,,,,,,,,,,,,,,,"ID00651"
20200820,"ID","SHOSHONE","PINEHURST","PACIFICA SENIOR LIVING","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"6",,"0",,,,,,,,,,,,,,,,,,"ID00399"
20200820,"ID","BENEWAH","ST. MARIES","VALLEY VISTA CARE – ST. MARIES","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135075",,,"OPEN",,,,,,,,,,"11",,"0",,,,,,,,,,,,,,,,,,"ID00696"
20200827,"ID","ADA","STAR","AUTUMN COVE","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"CLOSED",,,,,,,,,,"5",,"1",,,,,,,,,,,,,,,,,,"ID00068"
20200827,"ID","PAYETTE","FRUITLAND","EDGEWOOD SPRING CREEK FRUITLAND","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"2",,"0",,,,,,,,,,,,,,,,,,"ID00214"
20200827,"ID","SHOSHONE","SILVERTON","GOOD SAMARITAN - IDAHO FALLS VILLAGE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135092",,,"OPEN",,,,,,,,,,"9",,"0",,,,,,,,,,,,,,,,,,"ID00588"
20200827,"ID","FREMONT","ST. ANTHONY","HOMESTEAD - ST. ANTHONY","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"1",,"0",,,,,,,,,,,,,,,,,,"ID00780"
20200827,"ID","SHOSHONE","KELLOG","MOUNTAIN VALLEY OF CASCADIA","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135065",,,"OPEN",,,,,,,,,,"74",,"5",,,,,,,,,,,,,,,,,,"ID00645"
20200827,"ID","OWYHEE","HOMEDALE","OWYHEE HEALTH & REHAB","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135087",,,"OPEN",,,,,,,,,,"8",,"1",,,,,,,,,,,,,,,,,,"ID00651"
20200827,"ID","SHOSHONE","PINEHURST","PACIFICA SENIOR LIVING","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"7",,"0",,,,,,,,,,,,,,,,,,"ID00399"
20200827,"ID","BENEWAH","ST. MARIES","VALLEY VISTA CARE - ST MARIES","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"6",,"0",,,,,,,,,,,,,,,,,,"ID00502"
20200903,"ID","FREMONT","ASHTON","ASHTON MEMORIAL LIVING CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135097",,,"OPEN",,,,,,,,,,"1",,"0",,,,,,,,,,,,,,,,,,"ID00532"
20200903,"ID","ADA","STAR","AUTUMN COVE","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"CLOSED",,,,,,,,,,"5",,"1",,,,,,,,,,,,,,,,,,"ID00068"
20200903,"ID","CUSTER","CHALLIS","DIAMOND PEAK HEALTH CARE OF CHALLIS","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"3",,"0",,,,,,,,,,,,,,,,,,"ID00184"
20200903,"ID","PAYETTE","FRUITLAND","EDGEWOOD SPRING CREEK FRUITLAND","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"2",,"0",,,,,,,,,,,,,,,,,,"ID00214"
20200903,"ID","SHOSHONE","SILVERTON","GOOD SAMARITAN SOCIETY – SILVER WOOD VILLAGE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135058",,,"OPEN",,,,,,,,,,"9",,"0",,,,,,,,,,,,,,,,,,"ID00594"
20200903,"ID","SHOSHONE","KELLOGG","MOUNTAIN VALLEY OF CASCADIA","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135065",,,"OPEN",,,,,,,,,,"80",,"8",,,,,,,,,,,,,,,,,,"ID00645"
20200903,"ID","OWYHEE","HOMEDALE","OWYHEE HEALTH & REHAB","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135087",,,"OPEN",,,,,,,,,,"8",,"1",,,,,,,,,,,,,,,,,,"ID00651"
20200903,"ID","SHOSHONE","PINEHURST","PACIFICA SENIOR LIVING","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"7",,"0",,,,,,,,,,,,,,,,,,"ID00399"
20200903,"ID","BENEWAH","ST. MARIES","VALLEY VISTA CARE – ST. MARIES","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135075",,,"OPEN",,,,,,,,,,"6",,"0",,,,,,,,,,,,,,,,,,"ID00696"
20200910,"ID","FREMONT","ASHTON","ASHTON MEMORIAL LIVING CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135097",,,"OPEN",,,,,,,,,,"1",,"0",,,,,,,,,,,,,,,,,,"ID00532"
20200910,"ID","ADA","STAR","AUTUMN COVE","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"CLOSED",,,,,,,,,,"5",,"1",,,,,,,,,,,,,,,,,,"ID00068"
20200910,"ID","CUSTER","CHALLIS","DIAMOND PEAK HEALTH CARE OF CHALLIS","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"16",,"0",,,,,,,,,,,,,,,,,,"ID00184"
20200910,"ID","PAYETTE","FRUITLAND","EDGEWOOD SPRING CREEK FRUITLAND","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"4",,"0",,,,,,,,,,,,,,,,,,"ID00214"
20200910,"ID","SHOSHONE","SILVERTON","GOOD SAMARITAN SOCIETY - SILVER WOOD VILLAGE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135058",,,"OPEN",,,,,,,,,,"10",,"0",,,,,,,,,,,,,,,,,,"ID00594"
20200910,"ID","SHOSHONE","KELLOGG","MOUNTAIN VALLEY OF CASCADIA","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135065",,,"OPEN",,,,,,,,,,"80",,"10",,,,,,,,,,,,,,,,,,"ID00645"
20200910,"ID","OWYHEE","HOMEDALE","OWYHEE HEALTH & REHAB","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135087",,,"CLOSED",,,,,,,,,,"8",,"1",,,,,,,,,,,,,,,,,,"ID00651"
20200910,"ID","SHOSHONE","PINEHURST","PACIFICA SENIOR LIVING","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"7",,"0",,,,,,,,,,,,,,,,,,"ID00399"
20200910,"ID","BENEWAH","ST. MARIES","VALLEY VISTA CARE - ST. MARIES","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135075",,,"OPEN",,,,,,,,,,"6",,"0",,,,,,,,,,,,,,,,,,"ID00696"
20200917,"ID","FREMONT","ASHTON","ASHTON MEMORIAL LIVING CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135097",,,"CLOSED",,,,,,,,,,"1",,"0",,,,,,,,,,,,,,,,,,"ID00532"
20200917,"ID","ADA","STAR","AUTUMN COVE","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"CLOSED",,,,,,,,,,"5",,"1",,,,,,,,,,,,,,,,,,"ID00068"
20200917,"ID","CUSTER","CHALLIS","DIAMOND PEAK HEALTH CARE OF CHALLIS","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"16",,"0",,,,,,,,,,,,,,,,,,"ID00184"
20200917,"ID","PAYETTE","FRUITLAND","EDGEWOOD SPRING CREEK FRUITLAND","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"3",,"0",,,,,,,,,,,,,,,,,,"ID00214"
20200917,"ID","SHOSHONE","SILVERTON","GOOD SAMARITAN SOCIETY – SILVER WOOD VILLAGE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135058",,,"OPEN",,,,,,,,,,"10",,"0",,,,,,,,,,,,,,,,,,"ID00594"
20200917,"ID","SHOSHONE","KELLOGG","MOUNTAIN VALLEY OF CASCADIA","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135065",,,"OPEN",,,,,,,,,,"80",,"11",,,,,,,,,,,,,,,,,,"ID00645"
20200917,"ID","OWYHEE","HOMEDALE","OWYHEE HEALTH & REHAB","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135087",,,"OPEN",,,,,,,,,,"9",,"1",,,,,,,,,,,,,,,,,,"ID00651"
20200917,"ID","SHOSHONE","PINEHURST","PACIFICA SENIOR LIVING","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"CLOSED",,,,,,,,,,"7",,"0",,,,,,,,,,,,,,,,,,"ID00399"
20200917,"ID","BENEWAH","ST. MARIES","VALLEY VISTA CARE – ST. MARIES","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135075",,,"CLOSED",,,,,,,,,,"6",,"0",,,,,,,,,,,,,,,,,,"ID00696"
20200918,"ID","FREMONT","ASHTON","ASHTON MEMORIAL LIVING CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135097",,,"CLOSED",,,,,,,,,,"1",,"0",,,,,,,,,,,,,,,,,,"ID00532"
20200918,"ID","ADA","STAR","AUTUMN COVE","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"CLOSED",,,,,,,,,,"5",,"1",,,,,,,,,,,,,,,,,,"ID00068"
20200918,"ID","CUSTER","CHALLIS","DIAMOND PEAK HEALTH CARE OF CHALLIS","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"17",,"0",,,,,,,,,,,,,,,,,,"ID00184"
20200918,"ID","PAYETTE","FRUITLAND","EDGEWOOD SPRING CREEK FRUITLAND","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"3",,"0",,,,,,,,,,,,,,,,,,"ID00214"
20200918,"ID","SHOSHONE","SILVERTON","GOOD SAMARITAN SOCIETY – SILVER WOOD VILLAGE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135058",,,"CLOSED",,,,,,,,,,"10",,"0",,,,,,,,,,,,,,,,,,"ID00594"
20200918,"ID","SHOSHONE","KELLOGG","MOUNTAIN VALLEY OF CASCADIA","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135065",,,"OPEN",,,,,,,,,,"80",,"11",,,,,,,,,,,,,,,,,,"ID00645"
20200918,"ID","OWYHEE","HOMEDALE","OWYHEE HEALTH & REHAB","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135087",,,"OPEN",,,,,,,,,,"9",,"1",,,,,,,,,,,,,,,,,,"ID00651"
20200918,"ID","SHOSHONE","PINEHURST","PACIFICA SENIOR LIVING","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"CLOSED",,,,,,,,,,"7",,"0",,,,,,,,,,,,,,,,,,"ID00399"
20200918,"ID","BENEWAH","ST. MARIES","VALLEY VISTA CARE – ST. MARIES","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135075",,,"CLOSED",,,,,,,,,,"6",,"0",,,,,,,,,,,,,,,,,,"ID00696"
20200924,"ID","FREMONT","ASHTON","ASHTON MEMORIAL LIVING CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135097",,,"CLOSED",,,,,,,,,,"1",,"0",,,,,,,,,,,,,,,,,,"ID00532"
20200924,"ID","ADA","STAR","AUTUMN COVE","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"CLOSED",,,,,,,,,,"5",,"1",,,,,,,,,,,,,,,,,,"ID00068"
20200924,"ID","CUSTER","CHALLIS","DIAMOND PEAK HEALTH CARE OF CHALLIS","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"17",,"0",,,,,,,,,,,,,,,,,,"ID00184"
20200924,"ID","PAYETTE","FRUITLAND","EDGEWOOD SPRING CREEK FRUITLAND","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"3",,"0",,,,,,,,,,,,,,,,,,"ID00214"
20200924,"ID","SHOSHONE","SILVERTON","GOOD SAMARITAN SOCIETY – SILVER WOOD VILLAGE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135058",,,"CLOSED",,,,,,,,,,"10",,"0",,,,,,,,,,,,,,,,,,"ID00594"
20200924,"ID","SHOSHONE","KELLOGG","MOUNTAIN VALLEY OF CASCADIA","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135065",,,"OPEN",,,,,,,,,,"80",,"11",,,,,,,,,,,,,,,,,,"ID00645"
20200924,"ID","OWYHEE","HOMEDALE","OWYHEE HEALTH & REHAB","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135087",,,"OPEN",,,,,,,,,,"9",,"1",,,,,,,,,,,,,,,,,,"ID00651"
20200924,"ID","SHOSHONE","PINEHURST","PACIFICA SENIOR LIVING","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"CLOSED",,,,,,,,,,"7",,"0",,,,,,,,,,,,,,,,,,"ID00399"
20200924,"ID","BENEWAH","ST. MARIES","VALLEY VISTA CARE – ST. MARIES","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135075",,,"CLOSED",,,,,,,,,,"6",,"0",,,,,,,,,,,,,,,,,,"ID00696"
20201001,"ID","FREMONT","ASHTON","ASHTON MEMORIAL LIVING CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135097",,,"CLOSED",,,,,,,,,,"1",,"0",,,,,,,,,,,,,,,,,,"ID00532"
20201001,"ID","ADA","STAR","AUTUMN COVE","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"CLOSED",,,,,,,,,,"5",,"1",,,,,,,,,,,,,,,,,,"ID00068"
20201001,"ID","CUSTER","CHALLIS","DIAMOND PEAK HEALTH CARE OF CHALLIS","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"17",,"0",,,,,,,,,,,,,,,,,,"ID00184"
20201001,"ID","PAYETTE","FRUITLAND","EDGEWOOD SPRING CREEK FRUITLAND","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"4",,"0",,,,,,,,,,,,,,,,,,"ID00214"
20201001,"ID","SHOSHONE","SILVERTON","GOOD SAMARITAN SOCIETY – SILVER WOOD VILLAGE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135058",,,"CLOSED",,,,,,,,,,"10",,"0",,,,,,,,,,,,,,,,,,"ID00594"
20201001,"ID","LEWIS","WINCHESTER","LAKESIDE ASSISTED LIVING","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"4",,"0",,,,,,,,,,,,,,,,,,"ID00783"
20201001,"ID","SHOSHONE","KELLOGG","MOUNTAIN VALLEY OF CASCADIA","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135065",,,"OPEN",,,,,,,,,,"81",,"12",,,,,,,,,,,,,,,,,,"ID00645"
20201001,"ID","OWYHEE","HOMEDALE","OWYHEE HEALTH & REHAB","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135087",,,"OPEN",,,,,,,,,,"9",,"1",,,,,,,,,,,,,,,,,,"ID00651"
20201001,"ID","SHOSHONE","PINEHURST","PACIFICA SENIOR LIVING","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"CLOSED",,,,,,,,,,"7",,"0",,,,,,,,,,,,,,,,,,"ID00399"
20201001,"ID","BENEWAH","ST. MARIES","VALLEY VISTA CARE – ST. MARIES","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135075",,,"CLOSED",,,,,,,,,,"6",,"0",,,,,,,,,,,,,,,,,,"ID00696"
20201008,"ID","BUTTE","DARLINGTON","ANTELOPE CREEK LIVING CENTER","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"4",,"0",,,,,,,,,,,,,,,,,,"ID00011"
20201008,"ID","FREMONT","ASHTON","ASHTON MEMORIAL LIVING CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135097",,,"CLOSED",,,,,,,,,,"1",,"0",,,,,,,,,,,,,,,,,,"ID00532"
20201008,"ID","ADA","STAR","AUTUMN COVE","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"CLOSED",,,,,,,,,,"5",,"1",,,,,,,,,,,,,,,,,,"ID00068"
20201008,"ID","CUSTER","CHALLIS","DIAMOND PEAK HEALTH CARE OF CHALLIS","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"17",,"0",,,,,,,,,,,,,,,,,,"ID00184"
20201008,"ID","PAYETTE","FRUITLAND","EDGEWOOD SPRING CREEK FRUITLAND","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"4",,"1",,,,,,,,,,,,,,,,,,"ID00214"
20201008,"ID","SHOSHONE","SILVERTON","GOOD SAMARITAN SOCIETY – SILVER WOOD VILLAGE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135058",,,"CLOSED",,,,,,,,,,"10",,"0",,,,,,,,,,,,,,,,,,"ID00594"
20201008,"ID","LEWIS","WINCHESTER","LAKESIDE ASSISTED LIVING","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"23",,"0",,,,,,,,,,,,,,,,,,"ID00783"
20201008,"ID","SHOSHONE","KELLOGG","MOUNTAIN VALLEY OF CASCADIA","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135065",,,"OPEN",,,,,,,,,,"81",,"13",,,,,,,,,,,,,,,,,,"ID00645"
20201008,"ID","OWYHEE","HOMEDALE","OWYHEE HEALTH & REHAB","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135087",,,"CLOSED",,,,,,,,,,"9",,"1",,,,,,,,,,,,,,,,,,"ID00651"
20201008,"ID","SHOSHONE","PINEHURST","PACIFICA SENIOR LIVING","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"CLOSED",,,,,,,,,,"7",,"0",,,,,,,,,,,,,,,,,,"ID00399"
20201008,"ID","BENEWAH","ST. MARIES","VALLEY VISTA CARE – ST. MARIES","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135075",,,"CLOSED",,,,,,,,,,"6",,"0",,,,,,,,,,,,,,,,,,"ID00696"
20201015,"ID","BUTTE","DARLINGTON","ANTELOPE CREEK LIVING CENTER","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"4",,"0",,,,,,,,,,,,,,,,,,"ID00011"
20201015,"ID","FREMONT","ASHTON","ASHTON MEMORIAL LIVING CENTER","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135097",,,"CLOSED",,,,,,,,,,"1",,"0",,,,,,,,,,,,,,,,,,"ID00532"
20201015,"ID","ADA","STAR","AUTUMN COVE","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"CLOSED",,,,,,,,,,"5",,"1",,,,,,,,,,,,,,,,,,"ID00068"
20201015,"ID","CUSTER","CHALLIS","DIAMOND PEAK HEALTH CARE OF CHALLIS","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"17",,"1",,,,,,,,,,,,,,,,,,"ID00184"
20201015,"ID","PAYETTE","FRUITLAND","EDGEWOOD SPRING CREEK FRUITLAND","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"4",,"1",,,,,,,,,,,,,,,,,,"ID00214"
20201015,"ID","SHOSHONE","SILVERTON","GOOD SAMARITAN SOCIETY – SILVER WOOD VILLAGE","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135058",,,"CLOSED",,,,,,,,,,"10",,"0",,,,,,,,,,,,,,,,,,"ID00594"
20201015,"ID","FREMONT","ST. ANTHONY","HOMESTEAD ASSISTED LIVING – ST. ANTHONY","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"3",,"0",,,,,,,,,,,,,,,,,,"ID00780"
20201015,"ID","LEWIS","WINCHESTER","LAKESIDE ASSISTED LIVING","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"23",,"2",,,,,,,,,,,,,,,,,,"ID00783"
20201015,"ID","SHOSHONE","KELLOGG","MOUNTAIN VALLEY OF CASCADIA","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135065",,,"CLOSED",,,,,,,,,,"81",,"13",,,,,,,,,,,,,,,,,,"ID00645"
20201015,"ID","OWYHEE","HOMEDALE","OWYHEE HEALTH & REHAB","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135087",,,"CLOSED",,,,,,,,,,"9",,"1",,,,,,,,,,,,,,,,,,"ID00651"
20201015,"ID","SHOSHONE","PINEHURST","PACIFICA SENIOR LIVING","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"CLOSED",,,,,,,,,,"7",,"0",,,,,,,,,,,,,,,,,,"ID00399"
20201015,"ID","BENEWAH","ST. MARIES","VALLEY VISTA CARE – ST. MARIES","UNCATEGORIZED LTC","NURSING HOME","Federal",,"135075",,,"CLOSED",,,,,,,,,,"6",,"0",,,,,,,,,,,,,,,,,,"ID00696"
20201015,"ID","BANNOCK","DOWNEY","WHISPERING PINES ASSISTED LIVING","UNCATEGORIZED LTC","UNCATEGORIZED LTC","State",," ",,,"OPEN",,,,,,,,,,"1",,"0",,,,,,,,,,,,,,,,,,"ID00844"
